"transactionID","accountID","transactionAmountUSD","transactionCurrencyCode","transactionDate","transactionScenario","transactionType","cardType","paymentBillingState","paymentBillingCountryCode","merchantIndustry"
"16F158B9-905B-4E6F-BD28-069546AC144C","A985157064691880",49.99,"USD",2013-07-23,"A","P","VISA","OR","US","BANK"
"E2CFF362-5CCC-4AAB-87A3-380D995DE487","A844427882890765",118.57,"USD",2013-04-19,"A","P","MC","WA","US","APPARELS"
"14C683ED-BCCE-4AA1-ABD5-1E822B5946EA","A985156958980127",139.99,"USD",2013-06-21,"A","P","MC","GA","US","BANK"
"5D664185-036D-482F-AFBB-C9C8B1673A37","A1055520872891320",139.99,"USD",2013-09-14,"A","P","DISCOVER","GA","US","BANK"
"1A1E490E-855D-4622-AA08-D6BD226D2445","A985156943569544",74.71,"USD",2013-08-20,"A","P","VISA","NC","US","BANK"
"097AA685-AD7D-42C3-85DB-50044D53576B","A1055521395817380",94.478251,"GBP",2013-05-07,"A","P","VISA",NA,"GB","GROCERIES"
"F20D2F1C-9B21-47C0-90DE-47172ADD0E49","A1759222138216120",5.3,"USD",2013-05-25,"A","P",NA,NA,"GB","BANK"
"59E68385-5FC3-4ACF-BE80-3C4D20E0FEA1","A1055521345535060",233.74,"USD",2013-04-22,"A","P","AMEX","MA","US","BANK"
"A38CA198-F6FE-48E9-A9B0-400AE19E6B5C","A844428042200120",106.4762,"EUR",2013-05-23,"A","P","VISA","Baleares","ES","TELECOM"
"B75ABC41-49EE-427C-BB15-D85DB8FD73FD","A914800977338963",87.09,"USD",2013-07-21,"A","P","MC","NY","US","BANK"
"1CA6BD2E-CE32-4C48-ADDB-CA47CBA2A4C6","A1055521409121780",181.953,"EUR",2013-05-27,"A","P","MC",NA,"DE","BANK"
"3A599909-C95C-49A4-8BEA-855D70AFE9BD","A1055520914536320",85.39,"USD",2013-07-09,"A","P","VISA","NC","US","PETROL"
"5E2C9773-4BA2-4160-861A-D3D3086B4682","A1688852359510780",4.99,"USD",2013-05-25,"A","P",NA,NA,"GB","BANK"
"5A562124-5A62-4036-8868-426A88203E13","A844428154122204",173.223251,"GBP",2013-09-03,"A","P","VISA",NA,"GB","PETROL"
"9791CD3E-4F95-4018-9155-5BF9A31E5808","A985157053254351",151.54,"USD",2013-07-12,"A","P","MC","TX","US","PETROL"
"6C7CEFD4-0284-49D6-A1D4-58A9B40ABBE3","A914801038580881",149.96,"USD",2013-07-29,"A","P","AMEX","MN","US","GROCERIES"
"F09C8327-EC68-4FF4-8D24-E1CA4187CEDB","A1759221103597660",106.4762,"EUR",2013-08-07,"A","P","MC",NA,"FR","SUPERMKT"
"060271B1-2B13-4D7A-81B1-A72720B78AD2","A914800716180364",84.79,"USD",2013-05-10,"A","P","MC","IN","US","BANK"
"643761C8-E4DC-4B9C-BE61-53D18F4DFDB6","A985157109738060",173.223251,"GBP",2013-09-22,"A","P","MC",NA,"GB","BANK"
"EFBF1294-B0F8-4D97-844C-431C348FF4EF","A914800558135722",19.99,"USD",2013-06-15,"A","P","VISA","CO","US","ELECTRONIC"
"59DD6790-836E-41E6-93EA-8CEA9118CFE5","A844428035378559",1274.38,"USD",2013-05-21,"A","P","VISA","NY","US","GROCERIES"
"99C54CC4-151B-4A4D-9558-B8ADC8D21BB5","A1899946516993010",119.75,"USD",2013-05-06,"A","P","VISA","NY","US","APPARELS"
"25D7FB22-7C0D-4629-AC85-9BD723EA8E19","A1055520919156260",139.99,"USD",2013-04-18,"A","P","MC","MD","US","BANK"
"D091C1E9-5C0F-44C8-8ECB-ACF4839D367E","A1055520523262680",110.227251,"GBP",2013-04-25,"A","P","VISA",NA,"GB","TELECOM"
"E5882C65-DFAD-4562-98AE-7CE9180B026B","A914801113049902",180.48933,"DKK",2013-08-25,"A","P","VISA",NA,"DK","BANK"
"27C83E7F-5E8A-4A8D-AD6B-20D2CF54FC2D","A914801002440586",148.74,"USD",2013-04-16,"A","P","MC","IL","US","BANK"
"538BBE2F-0EC5-4DE0-8ED2-E74EF4DBB504","A1759221389418160",160.3882,"EUR",2013-09-17,"A","P","VISA","Genova","IT","GROCERIES"
"5941AB01-DD8A-4343-80E6-3A9C6C8F22DE","A1829581884360000",139.99,"USD",2013-05-10,"A","P","VISA","CA","US","BANK"
"DEDADD11-6550-4F3B-8C19-0245488396BB","A844427287194859",151.19,"USD",2013-06-11,"A","P","VISA","NY","US","ENTMNT"
"30D26741-003A-4A24-9C64-F22523BF7E2A","A1759220987719230",149.99,"USD",2013-08-02,"A","P",NA,NA,"CN","SERVICES"
"F1AF1C40-FDD8-414D-8213-FA1E73396577","A1055520524387150",5.3,"USD",2013-05-28,"A","P",NA,NA,"US","BANK"
"B23B6711-B8EF-4D66-99AB-39FDCED9E913","A914801008645150",233.74,"USD",2013-04-26,"A","P","AMEX","MA","US","APPARELS"
"9BB0CE6F-D90A-4DF6-8FD5-244D3E25DFC7","A1899946526907020",120.10945,"BRL",2013-08-13,"A","P","VISA","SP","BR","BANK"
"4F76534C-613E-4350-8E33-204498916C1B","A1688852098183300",187.3442,"EUR",2013-09-26,"A","P","VISA",NA,"BE","UTILITY"
"50DF1A76-7E2B-48DC-8922-DFE792906340","A1899945820654400",9.99,"USD",2013-05-22,"A","P","MC","CA","US","EDUCATION"
"E6A3BCF4-291D-45AD-9BC3-DFDB9BB2321A","A914800303280792",219.99,"USD",2013-06-03,"A","P","VISA","MO","US","SUPERMKT"
"DF98C114-B5DE-4E46-B624-B8EC61FCDEAD","A1688852126496430",4.99,"USD",2013-05-25,"A","P","VISA","CO","US","BANK"
"C75A8AE7-BC13-4372-9407-BF0C9F8E3E24","A844428046602948",686.1,"USD",2013-05-01,"A","P",NA,NA,"KE","UTILITY"
"315CFA88-E258-401F-B986-5129AAE0CE1C","A985157027855378",120.10945,"BRL",2013-06-14,"A","P","VISA","RJ","BR","BANK"
"3AD18A1F-C50B-4B2A-B873-03CCBFE1BC10","A362015582642492",362.5582,"EUR",2013-04-18,"A","P","MC","Barcelona","ES","UTILITY"
"48F7B1BF-1B45-43AB-A541-79E3E8E18650","A1055521105014140",5.5,"USD",2013-05-27,"A","P",NA,NA,"US","BANK"
"4FADF9D9-C202-431F-B433-976E0F33482F","A985156195783066",534.99,"USD",2013-06-19,"A","P","VISA","NE","US","RESTAURANT"
"3C9E870F-7D5D-4477-A1DB-3A5D0774E2CA","A1055521291087760",160.3882,"EUR",2013-09-18,"A","P","VISA","Roma","IT","BANK"
"F2E60540-F374-4AF4-A623-831340660333","A844427969244298",85.59,"USD",2013-08-02,"A","P","VISA","IN","US","TELECOM"
"1C6F8D1B-7E84-4E00-962D-DFAA31F5089B","A844428138336937",83.99,"USD",2013-09-07,"A","P","VISA","WI","US","TRAVEL"
"D919EAEF-A2D8-4BD6-8D5F-5BAED24D9D5C","A844427086880889",534.99,"USD",2013-06-11,"A","P","DISCOVER","GA","US","BANK"
"8B9B9F8C-0156-4639-98A6-6E5C23C0DF6D","A914800804104280",533.74,"USD",2013-07-14,"A","P","VISA","UT","US","BANK"
"58825C9D-6AE4-49BE-B30D-B851290B94E0","A362084444907187",470.78,"USD",2013-06-10,"A","P","AMEX","PA","US","APPARELS"
"F9474565-4DAC-4C20-8D2D-791CB3B92ED2","A985156898887972",118.93,"USD",2013-05-11,"A","P","VISA","TX","US","BANK"
"2EA4A18A-D7DE-4774-8C9B-71445D23907E","A318202520522050",362.5582,"EUR",2013-06-26,"A","P","MC",NA,"AT","JEWELLERY"
"E8DC39D5-7E7F-48FE-8CC5-C64CD2D2CD43","A914800657490159",544.36,"USD",2013-08-12,"A","P","VISA","NY","US","RESTAURANT"
"4CE28FF2-31D2-4253-9C1A-668B84D66086","A985157081707117",677.191251,"GBP",2013-08-17,"A","P","MC",NA,"GB","BANK"
"53D010FB-B7BB-41F6-8E5A-1A10F784C2A5","A914800673962913",79.99,"USD",2013-07-09,"A","P","VISA","VA","US","RESTAURANT"
"41DCD7B8-F844-44A7-8C12-86306B55850D","A914800630791322",156.421301,"CAD",2013-09-15,"A","P","AMEX","ON","CA","TRAVEL"
"AC9657CE-BC29-4074-AB8C-A3FF1E87F2DF","A985157009347603",150.91,"USD",2013-05-21,"A","P","VISA","KS","US","BANK"
"D5035E3F-FA6D-450E-847E-2D71D431E13E","A844427893703821",109.99,"USD",2013-05-18,"A","P","VISA","SC","LA","PETROL"
"5258C060-1F43-4BF5-B923-79E15DDBFE8D","A914800385670318",534.24,"USD",2013-08-22,"A","P","VISA","UT","US","PETROL"
"4FAE0D58-BB47-458A-95EE-2BBA327DFC46","A1759221693661890",1072.20224,"NOK",2013-06-30,"A","P","MC",NA,"NO","TRANSPORTATION"
"00C50ADB-44C6-4F9E-8939-31CDBF3B3CC9","A1055520544539930",484.085391,"DKK",2013-06-25,"A","P","VISA",NA,"DK","MEDICAL"
"568D36C9-E272-4248-8693-2DF70B28B250","A1055520906965930",199.99,"USD",2013-08-21,"A","P","VISA","MD","US","APPARELS"
"E64B8EFA-7E7A-4977-801F-73D705882049","A1055521475362010",160.3882,"EUR",2013-08-09,"A","P","VISA",NA,"DE","BANK"
"6257A509-2D45-4C7F-8AC8-D225E17321A7","A914800153468454",677.191251,"GBP",2013-09-02,"A","P","VISA",NA,"GB","PETROL"
"47433669-F891-4DC3-836E-005A821AB800","A914801050066387",86.39,"USD",2013-06-20,"A","P","MC","NY","US","SUPERMKT"
"8986B04B-6F9C-4EFE-B6AC-28BC7D902045","A985156450865153",65.39,"USD",2013-09-19,"A","P","VISA","CA","US","BANK"
"1AA578EB-5512-4F23-8FD4-DF8A883B0FC0","A1829581905227210",180.48933,"DKK",2013-08-19,"A","P","VISA",NA,"DK","APPARELS"
"4E58EEF5-BBDA-4CC6-AEA1-AF9F311D3389","A985157093381566",139.99,"USD",2013-08-22,"A","P","VISA","CA","US","BANK"
"AACE7470-5A6D-4D6E-BF9B-4F8338CBBC6A","A844427220584080",5.4,"USD",2013-05-22,"A","P","VISA","TX","US","BANK"
"060867DC-8A4A-4455-B553-9D93572B8385","A1688852448255930",150.91,"USD",2013-09-25,"A","P","AMEX","WA","US","BANK"
"0D2A9940-2AD2-43C2-A0FA-1BCD97E04F34","A1829580920058950",488.85,"USD",2013-08-15,"A","P","VISA","NY","US","APPARELS"
"CE609435-B719-4B37-8F24-597E66978BD7","A844427208839628",130.79,"USD",2013-06-17,"A","P","VISA","LA","US","PETROL"
"66C1B4C9-A5F9-4B89-99AF-5916454CB6FF","A914801145591825",119.06,"USD",2013-09-30,"A","P","MC","TX","US","BANK"
"C4E8BF5C-7217-4ADE-B5F2-B132F3C33A2A","A914800732727153",52.99,"USD",2013-07-25,"A","P","VISA","KY","US","BANK"
"8BDA4F69-106B-459C-B1B4-FFAFA58EAF36","A1055521404917510",148.39,"USD",2013-05-20,"A","P","MC","PA","US","BANK"
"94F8EAB9-B6CA-46AD-A82C-937A43D9166E","A1688853624907010",199.75424,"NOK",2013-09-13,"A","P","VISA",NA,"NO","BANK"
"E318F4C9-FA6B-40C6-8F6B-AB48B56FC162","A362978174420731",1397.13,"USD",2013-06-10,"A","P","AMEX","NV","US","BANK"
"18EDA7A7-4220-4135-945A-6FCC50F41CF7","A844428141613960",139.99,"USD",2013-08-21,"A","P","VISA","SC","US","RESTAURANT"
"FFB8E9FA-7FED-4C05-A6D7-3D0AB59DF04A","A985156028444154",282.997566,"EUR",2013-05-06,"A","P","MC",NA,"DE","TRANSPORTATION"
"7A3C2F1C-B278-4148-AF59-346A18A1BFE1","A844428137410896",75.06,"USD",2013-08-17,"A","P",NA,NA,"US","BANK"
"7CF64031-1BA7-40E5-8AA5-A5993EDEA7A5","A1688853516422860",868.6125,"JPY",2013-06-15,"A","P","MC","???","JP","SUPERMKT"
"B5690ECD-1379-4DF5-A4BA-6AC810BFD662","A914800871332941",79.99,"USD",2013-05-08,"A","P","VISA","FL","US","SERVICES"
"73BD368C-290C-46DB-9673-FE2AEB922E54","A1899945434524220",139.99,"USD",2013-09-15,"A","P","VISA","OR","US","BANK"
"48B34182-95B5-44A6-BE3B-848C75E80726","A985156100473081",4.99,"USD",2013-05-25,"A","P","VISA","OK","US","BANK"
"9524D654-44F7-4D0A-A18A-263944921CD7","A985156865623496",452.43,"USD",2013-09-20,"A","P","AMEX","CA","US","BANK"
"49A7A428-8563-42C8-91D1-06407850F2E1","A1055521371027850",187.3442,"EUR",2013-06-25,"A","P","VISA",NA,"DE","PETROL"
"23E54523-3269-45E6-B3F7-961276F99491","A985156084403333",219.99,"USD",2013-07-12,"A","P","VISA","IA","US","UTILITY"
"41275A80-B559-4E63-AAE0-D61A352806E1","A1055520698593330",59.99,"USD",2013-07-27,"A","P","MC","MI","US","SUPERMKT"
"8232BCF2-34A0-4ED5-BD1F-6A10D1A9848F","A1055521488582070",108.61,"USD",2013-08-23,"A","P","VISA","NY","US","PETROL"
"7A47A654-CE44-44D3-8D3B-0CA7E885B1F6","A914800855218304",318.74,"USD",2013-07-26,"A","P","MC","IL","US","BANK"
"1E7CFC8B-F001-4391-95E6-EE31605E307C","A985156546249170",109.99,"USD",2013-06-26,"A","P","VISA",NA,"CI","BANK"
"64871BE0-26C4-47E8-A6C1-553ADD3DC022","A985157073713805",399.99,"USD",2013-07-31,"A","P","VISA","CA","US","PETROL"
"562B80DA-133B-4082-9AE3-282E64C5DD5C","A914800424203252",120.10945,"BRL",2013-04-15,"A","P","VISA","RJ","BR","UTILITY"
"FE6833F6-310C-4216-B52E-E1368A97C66E","A1055521033787410",173.223251,"GBP",2013-07-24,"A","P","VISA",NA,"GB","BANK"
"1C95B8AA-D3EC-4487-A67E-B9A11864EE61","A985156990287612",139.99,"USD",2013-05-16,"A","P","VISA","NV","US","BANK"
"98D7E88E-A0DC-40D1-9BF9-A7CAAD9F671B","A914800139387078",4.99,"USD",2013-05-25,"A","P","AMEX","GA","US","TELECOM"
"C0E39E68-FB06-41E8-8653-B280E8C61059","A985157021289557",156.792046,"AUD",2013-06-05,"A","P",NA,NA,"AU","MEDICAL"
"15BBBF7D-6E52-4391-9182-E017AC7FC17F","A1055520605789510",5.33,"USD",2013-05-25,"A","P",NA,NA,"US","SUPERMKT"
"E70585CB-7705-4A9A-9586-6C44ED540F0E","A844427797668266",362.5582,"EUR",2013-07-19,"A","P","VISA","Reggio Emilia","IT","BANK"
"9D4FEC50-4DF3-4215-BE83-0F1BEDEF3B46","A1829581535838190",88.901315,"CAD",2013-08-25,"A","P","VISA","NL","CA","PETROL"
"AE747BAE-8CDE-41E5-A34F-22D75DABAF4F","A1759222196750620",1.553557,"CAD",2013-08-30,"A","P","VISA","BC","CA","RESTAURANT"
"A4716AEB-AF2B-4F9B-9619-4A6FBEF9B5C7","A844427605518532",19.99,"USD",2013-04-25,"A","P","VISA","FL","US","RESTAURANT"
"40F6B791-81B9-4B9D-B4C9-32BC02427DD2","A985157070756279",403.0362,"JPY",2013-08-26,"A","P","JCB",NA,NA,"BANK"
"88F958B2-BC5C-4CC3-B581-9A9C3473B1A9","A1055520884671590",529.99,"USD",2013-07-27,"A","P","AMEX","VA","US","GROCERIES"
"D2CEF206-ED92-4874-AD6C-C7A469A5C9F8","A1829581284815570",187.3442,"EUR",2013-07-29,"A","P","MC",NA,"NL","TRAVEL"
"E1E7B5DD-08C9-42CF-8D0A-6AB9EF33322A","A1829581424915130",99.99,"USD",2013-05-15,"A","P",NA,NA,"US","BANK"
"51D7535E-0183-4A0D-ABE1-FDE9E60AE3D3","A914801119097775",149.79,"USD",2013-09-02,"A","P","MC","RI","US","BANK"
"AFDF4F6F-CFED-4B60-AB7F-5E9477D377B4","A1899946870159580",150.14,"USD",2013-09-14,"A","P","MC","OH","US","RESTAURANT"
"48B943C4-CC38-4875-AD32-B4328B69EBE9","A1829581360689040",0,"USD",2013-04-05,"A","P","VISA","IL","US","TRANSPORTATION"
"A4D12B87-C702-4B05-8388-5B60DC17738F","A1055520685576270",85.79,"USD",2013-04-13,"A","P","VISA","TX","US","TRAVEL"
"122FF117-770D-4477-8C82-44710A498F44","A1055521504300580",1128.86,"USD",2013-09-10,"A","P","VISA","MI","US","BANK"
"35B7AB13-F90B-4D86-A9BF-36500FD00D03","A985157033394029",173.223251,"GBP",2013-06-20,"A","P","VISA",NA,"GB","BANK"
"61B21612-4194-406A-A348-D9BB238E2167","A985156510767775",65.11,"USD",2013-07-04,"A","P","VISA","WA","US","GROCERIES"
"3C7FD354-3FDF-4B4B-A0BC-0E5434993381","A844428060153047",219.99,"USD",2013-05-21,"A","P","AMEX","FL","US","MEDICAL"
"64E28086-A6C4-461E-AAE4-D2828A2BF041","A1829581343871200",568.680641,"GBP",2013-07-27,"A","P","VISA",NA,"GB","SUPERMKT"
"AD935BBC-14C3-49B1-A83B-79080B946699","A312500692544543",5.3,"USD",2013-05-27,"A","P","VISA","CA","US","TRANSPORTATION"
"3484019B-E751-4D6C-ACE2-AF5DC3818375","A844428099978366",219.99,"USD",2013-07-10,"A","P","VISA","FL","US","TRAVEL"
"F52DD7A9-2864-41EC-B125-1B6CD161D8B0","A1829581011396610",4.99,"USD",2013-05-27,"A","P","VISA","OR","US","HOTELS"
"43BD7592-A7F6-4EA3-912F-0BD77D4B1588","A1055520997008590",17.88633,"DKK",2013-09-20,"A","P","MC",NA,"DK","APPARELS"
"297622FC-24FD-4944-BCA6-A82F85FD85FC","A914801015540374",156.792046,"AUD",2013-05-04,"A","P","MC","Queensland","AU","BANK"
"0F31BA1D-4C6F-4693-AD8D-B8E45176BB0E","A985157121410973",99.99,"USD",2013-09-24,"A","P","VISA","FL","US","TELECOM"
"757A8143-1E33-4FCA-B4D7-8201EF127F9B","A1829581402775980",187.3442,"EUR",2013-09-14,"A","P","VISA",NA,"FR","TRANSPORTATION"
"E5AF8E2F-809C-4688-98C8-993B2D79DD43","A985156450785437",127.49,"USD",2013-09-02,"A","P","VISA","IL","US","BANK"
"521FEBB8-5AE3-4CCC-A968-975E380C17C5","A1688852457550590",157.474251,"GBP",2013-05-16,"A","P","VISA",NA,"GB","JEWELLERY"
"2E8EB7AC-68B1-42F2-9BAE-1E0BE50CACC4","A1829581500683070",4.99,"USD",2013-05-28,"A","P","VISA","FL","US","SUPERMKT"
"27907DAA-D5EC-4A1B-A6E7-8ECF35C16C65","A985156990201951",106.4762,"EUR",2013-04-18,"A","P","MC",NA,"AT","BANK"
"8BB3F98C-5DDC-494C-B2F6-858FB1885FC9","A1688852168507230",4.99,"USD",2013-05-28,"A","P","VISA","OR","US","BANK"
"079725DB-72C8-43C5-8162-7C62D2FEE9C9","A844427408696695",405.52,"USD",2013-09-10,"A","P","VISA","NJ","US","TRANSPORTATION"
"2C9BC53D-4E8B-4D8F-952E-B8E31D95F6EC","A914801011193835",149.79,"USD",2013-04-29,"A","P","DISCOVER","RI","US","TRAVEL"
"49D8674F-CA26-4B8C-8172-4031997042C7","A1899945704129470",106.99,"USD",2013-05-27,"A","P","VISA","IN","US","BANK"
"60312E09-0449-4AE5-BCA7-D6443A10A9A0","A985156990088211",139.99,"USD",2013-04-14,"A","P","VISA","FL","US","SERVICES"
"A629E418-0834-4D43-B842-072A562364FC","A844427532559031",86.59,"USD",2013-04-04,"A","P","VISA","TX","US","BANK"
"D1BD4F86-7CD2-4E9C-B064-19AC6B2D7D23","A1055520964900410",79.99,"USD",2013-09-12,"A","P","VISA","GA","US","SUPERMKT"
"5DFD27C3-5FBD-4543-87E4-8E76AB90B6B9","A2040691459936260",139.99,"USD",2013-04-11,"A","P","VISA","CO","US","BANK"
"6F84131D-0289-4B06-A0F8-1700652F5ADA","A914801038788850",152.41,"USD",2013-06-07,"A","P","VISA","NY","US","BANK"
"9C8572B1-51F8-4B40-9D52-1B64741BCD55","A844428072808889",148.39,"USD",2013-06-10,"A","P","VISA","PA","US","TELECOM"
"68AEA4A0-4177-46D1-930E-F65DBD9DE831","A1829582583460140",184.317573,"CHF",2013-06-15,"A","P","VISA",NA,"CH","PETROL"
"4FF1B9E6-36BE-4998-B34B-F2F82ADE0F23","A1899945383714340",99.99,"USD",2013-06-01,"A","P","AMEX","CA","US","TRANSPORTATION"
"BA8C9D76-0A8C-4190-BA2B-CB40D48E66B6","A1055521412989760",181.953,"EUR",2013-06-02,"A","P","VISA","Bergamo","IT","APPARELS"
"6E92EEF6-B6E8-4122-BC70-2A36838ADDC2","A914800712841691",85.59,"USD",2013-04-19,"A","P","AMEX","NC","US","PETROL"
"23FF5A8D-EE9F-4085-9FAA-BA504D687FD0","A985156673389575",21.62,"USD",2013-06-15,"A","P","VISA","AZ","US","GROCERIES"
"ECABD4F3-28F8-4717-8AED-0D8DC5355848","A914801028588935",5.43,"USD",2013-05-22,"A","P","AMEX","NY","US","BANK"
"E08D8113-47A3-4BB6-AE89-A32EFFD0C99C","A914800667623317",151.19,"USD",2013-08-23,"A","P","VISA","NY","US","BANK"
"3B9B6A28-65C1-4C1F-AA92-6993087A3EFE","A914800463556786",139.99,"USD",2013-08-09,"A","P","MC","OK","US","BANK"
"579FBE3D-425A-4139-A255-915DFDDD0C1A","A319927190911141",173.223251,"GBP",2013-08-14,"A","P","MC",NA,"GB","BANK"
"E491C19E-1D91-41ED-B50F-B050D23413EC","A1759221474665570",106.09,"USD",2013-08-27,"A","P","VISA","AZ","US","TRANSPORTATION"
"0A4963F3-0DBA-44F9-81F8-0A766654C0C2","A844427684359296",152.41,"USD",2013-04-12,"A","P","AMEX","NY","US","BANK"
"2B4C47E5-69CB-4614-884E-3CBE1AFDBE8B","A844428091232865",173.223251,"GBP",2013-07-01,"A","P","MC",NA,"GB","BANK"
"38E91F01-11AE-4B9D-A7E5-D8CF24411D60","A914800832671326",63.59,"USD",2013-09-04,"A","P","VISA","VA","US","BANK"
"4C84F35E-18EA-46BD-89AA-CC526796D38F","A914801112491567",238.25,"USD",2013-08-25,"A","P","AMEX","CA","US","BANK"
"952F7EF2-4F08-4C86-A066-A13A971D87A6","A564049515631774",4.99,"USD",2013-05-28,"A","P","VISA","VA","US","BANK"
"C4AA2521-FBA0-49DE-9464-5F00692515CC","A985157015145166",1295.343624,"EUR",2013-09-03,"A","P","MC",NA,"DE","TRANSPORTATION"
"7C9F6D0C-56B4-4135-A71D-CD5674CD6C9C","A844428038194323",200.00715,"NZD",2013-04-14,"A","P","MC",NA,"NZ","RESTAURANT"
"379E2E55-9E18-476E-8C7B-60BA303457E2","A1829582414680780",5.43,"USD",2013-05-25,"A","P",NA,NA,"IE","BANK"
"BFDDAE57-98AB-4D02-B061-48003BBACE9F","A844428091670174",139.99,"USD",2013-08-02,"A","P","MC","CA","US","OTHERS"
"E1E0358A-09D6-47D5-A70B-B0A27E09AA43","A914800199185288",1624.38912,"NOK",2013-05-30,"A","P","VISA",NA,"NO","BANK"
"EDBB7EA2-7FDA-45E3-97B5-1740861E2172","A564049488194271",139.99,"USD",2013-06-09,"A","P","VISA","MD","US","PETROL"
"7D924722-D25A-4ACB-AB00-FBEC7323DED9","A844428146340867",141.13,"USD",2013-09-16,"A","P","AMEX",NA,NA,"BANK"
"EDF7639A-AB9F-46C7-B777-4920E240621F","A1055521302578330",181.953,"EUR",2013-06-13,"A","P","VISA","Pontevedra","ES","UTILITY"
"BEDBC4FF-5FB9-41E2-8049-377CBDCE0939","A985156638465870",1423.47,"USD",2013-08-01,"A","P","VISA","TX","US","BANK"
"75341920-E32F-4A0D-9626-050D6AC0CC3D","A310505940547265",199.75424,"NOK",2013-04-17,"A","P","MC",NA,"NO","TRAVEL"
"F7123244-497F-464C-B4E0-5C0F7D056554","A1759221150010950",531.24,"USD",2013-08-14,"A","P","MC","MA","US","PETROL"
"9868AA34-4950-417B-98D4-40BB1D7FDAF4","A985156182288145",4.99,"USD",2013-05-28,"A","P","VISA","FL","US","PETROL"
"7A964A75-6BD9-4FDC-94B8-FC242C3D8DEF","A985156952409743",125.99,"USD",2013-08-25,"A","P","VISA","CA","US","BANK"
"25C993AE-8D1E-4253-8693-1410330CAE54","A844428081081009",103.48965,"AUD",2013-08-01,"A","P","MC","Queensland","AU","TRAVEL"
"02CC96CA-F096-4F10-A842-3967A2E04D05","A985156365531262",103.48965,"AUD",2013-05-27,"A","P",NA,NA,"AU","BANK"
"A29ED380-1D19-474D-9F63-956409A20A7A","A1055521409554290",5.34,"USD",2013-05-28,"A","P","MC","NJ","US","BANK"
"EFE0AE4A-1113-4990-AE16-F61DFDF5FA5F","A1055521484617280",94.478251,"GBP",2013-08-19,"A","P","AMEX",NA,"GB","BANK"
"2591E1F7-EEC8-44C0-B556-CC45FEF81336","A1055520851958590",139.99,"USD",2013-09-14,"A","P","VISA","VA","US","PETROL"
"81407EAC-5A18-4A1B-B6CC-BE9BCD50A111","A914800968492457",1070.33115,"NZD",2013-06-04,"A","P","AMEX",NA,"NZ","GROCERIES"
"40ACE144-72DF-48BD-82C1-876C882B41B1","A844427085638031",139.99,"USD",2013-04-30,"A","P","VISA","CA","US","BANK"
"E0144DFC-7800-4F89-AF05-9711AAA84463","A1759220860330260",139.99,"USD",2013-06-07,"A","P","VISA","OK","US","BANK"
"D2E99453-9789-4728-8ED0-60B7D51F2D09","A985157113752423",24.99,"USD",2013-09-14,"A","P","VISA","CA","US","BANK"
"A7803563-3E20-4E4E-A130-2B510CE616D6","A914800135660673",5.3,"USD",2013-05-25,"A","P",NA,NA,"SE","HOTELS"
"6CA22056-133A-4C13-8DF1-91B34DD8BD8D","A914801021979861",91.08,"KRW",2013-09-28,"A","P","MC","???","KR","BANK"
"70CF6C23-DA8D-4632-9EA3-8F1162D10FA5","A985155979497946",222.19,"USD",2013-06-28,"A","P","AMEX","CT","US","BANK"
"154F5D7F-8136-4802-8FA3-2C55513EF644","A914800125650388",148.39,"USD",2013-08-07,"A","P","VISA","KY","US","BANK"
"9E1E45D6-6899-4C20-8545-4666BD56717A","A1899946113053050",115.49,"USD",2013-05-31,"A","P","MC","ME","US","PETROL"
"31436604-C9DB-4472-B049-D824D6B966A0","A1055521349243150",109.99,"USD",2013-05-03,"A","P","VISA","FL","US","BANK"
"656171F6-9C15-419B-B939-44D43FF2C780","A1829581261018790",542.49,"USD",2013-07-15,"A","P","VISA","CA","US","MEDICAL"
"4821C10A-7DCF-4757-BB1D-767415292E30","A985156623379277",148.39,"USD",2013-05-14,"A","P","VISA","MI","US","BANK"
"89F08811-A59E-4354-A716-F317D206446C","A914801133206529",149.79,"USD",2013-09-17,"A","P","MC","NJ","US","JEWELLERY"
"6906A929-C132-444A-A88E-5170354BA73C","A303496553870268",127.49,"USD",2013-06-06,"A","P","VISA","MA","US","RESTAURANT"
"633E3DC6-6A09-459B-B3DE-B9820AFFD0A5","A1829582384258690",418.129547,"AUD",2013-06-23,"A","P",NA,NA,"AU","APPARELS"
"14435234-147C-4EC6-87F1-6D5B8A8FC589","A985156791769137",86.39,"USD",2013-05-02,"A","P","DISCOVER","NY","US","APPARELS"
"D05504AC-4483-475C-840A-ED9F6288EC53","A1055520914670560",649.92,"USD",2013-04-03,"A","P","VISA","LA","US","TRANSPORTATION"
"294207A1-8E66-41FB-94BB-B6D7176BAFD4","A914801009489474",149.79,"USD",2013-04-27,"A","P","MC","IN","US","RESTAURANT"
"B754DF73-9D2C-46F0-8E27-5F7426393239","A1829582548648150",1.73239,"GBP",2013-04-09,"A","P","VISA",NA,"GB","MEDICAL"
"C49E84DB-DFE5-4932-85B6-235FF3DBEF44","A844428062835463",139.99,"USD",2013-05-25,"A","P","VISA","CA","US","TRANSPORTATION"
"F3462ADF-92B4-4E8A-B1C3-03663F004515","A1055521079446160",147.69,"USD",2013-09-03,"A","P","MC","WI","US","HOBBY"
"AB32EC21-7E7F-4E4E-A392-D10699C482A7","A1899945789813800",151.54,"USD",2013-09-16,"A","P","VISA","TX","US","BANK"
