"account_id","marital_status","sex","education","bad_flag","amount_6_bucket","pur_6_bucket","bank_6_bucket","entmnt_6_bucket","jewellery_6_bucket","medical_6_bucket","others_6_bucket","petrol_6_bucket","restaurant_6_bucket","supermarket_6_bucket","telecom_6_bucket","travel_6_bucket","utility_6_bucket","avg_pur_amt_6_bucket","max_pur_amt_6_bucket","min_pur_amt_6_bucket","avg_interval_pur_6_bucket","max_interval_pur_6_bucket","min_interval_pur_6_bucket","credit_limit_bucket","age_bucket","income_bucket"
"a_844427312795838","single","male","polytechnics","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","5","1"
"a_844427313797916","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","5","5","4"
"a_844427315191343","single","male","master","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","1","3","1"
"a_844427315476049","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","6","1"
"a_844427317074055","single","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","4","4"
"a_844427317660843","married","female","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","2","2","4"
"a_844427320140800","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","9","5","1"
"a_844427322064899","single","female","polytechnics","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","10","2","4"
"a_844427324437584","married","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","6","10","1"
"a_844427333758579","married","female","undergraduate","no","6","10","6","10","10","10","10","10","11","10","10","10","10","6","6","6","10","10","10","9","9","1"
"a_844427335458869","single","female","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","11","10","8","8","8","10","10","10","8","6","4"
"a_844427339303735","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","4","8","1"
"a_844427339680301","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","8","4"
"a_844427339859515","single","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","6","2","4"
"a_844427340063179","married","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","9","8","4"
"a_844427342609315","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","6","1"
"a_844427342717293","single","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","11","10","10","4","4","4","10","10","10","4","6","1"
"a_844427342999782","married","male","master","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","7","9","1"
"a_844427344918662","single","female","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","2","3","1"
"a_844427345043226","married","female","master","no","2","10","6","10","10","10","10","10","10","11","10","10","10","2","2","2","10","10","10","10","8","1"
"a_844427345833684","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","5","4"
"a_844427348543116","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","6","1"
"a_844427349682704","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","7","8","1"
"a_844427354469380","married","male","undergraduate","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","7","7","1"
"a_844427355583519","single","male","high_school","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","2","3","4"
"a_844427355928901","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","5","3","1"
"a_844427356981931","single","male","master","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","1"
"a_844427362917239","married","male","undergraduate","no","4","10","6","11","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","5","5","1"
"a_844427364499787","married","male","undergraduate","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","5","6","1"
"a_844427365089389","single","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","1","4"
"a_844427365751005","single","male","polytechnics","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","10","2","4"
"a_844427367421725","single","male","master","no","1","10","6","10","10","10","10","10","10","10","10","11","10","1","1","1","10","10","10","6","6","1"
"a_844427367446512","married","male","polytechnics","no","6","10","6","10","10","11","10","10","10","10","10","10","10","6","6","6","10","10","10","10","9","4"
"a_844427367908715","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","8","4"
"a_844427371045799","single","male","polytechnics","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","3","1"
"a_844427371838547","married","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","5","6","4"
"a_844427372055220","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","10","6","1"
"a_844427375733429","married","female","master","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","4","6","4"
"a_844427377178499","married","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","9","4"
"a_844427377236889","single","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","2","1"
"a_844427379109963","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","7","1"
"a_844427380117460","single","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","9","2","1"
"a_844427381033215","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","11","2","2","2","10","10","10","6","2","4"
"a_844427381223585","single","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","4","1"
"a_844427381509200","single","female","master","no","8","10","6","10","10","10","10","10","11","10","10","10","10","8","8","8","10","10","10","5","6","1"
"a_844427381830570","married","male","high_school","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","10","10","4"
"a_844427382922576","married","male","master","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","1","9","1"
"a_844427383585522","single","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","6","2","4"
"a_844427384057621","single","male","undergraduate","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","1","2","1"
"a_844427385228568","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","1","4"
"a_844427385444689","married","male","master","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","9","9","1"
"a_844427385910074","married","male","master","no","7","10","6","10","10","10","10","10","10","11","10","10","10","7","7","7","10","10","10","9","5","1"
"a_844427389732252","single","male","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","10","2","1"
"a_844427389857004","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","2","6","4"
"a_844427390246047","married","male","master","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","6","9","4"
"a_844427391534517","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","4","6","1"
"a_844427392736430","single","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","2","4"
"a_844427394509838","single","male","master","no","4","10","6","10","10","10","10","10","10","10","11","10","10","4","4","4","10","10","10","10","2","1"
"a_844427397105672","single","male","polytechnics","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","5","1"
"a_844427397882394","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","6","4","1"
"a_844427398649923","married","male","polytechnics","yes","1","10","6","10","10","10","10","10","11","10","10","10","10","1","1","1","10","10","10","6","8","4"
"a_844427401169501","married","female","undergraduate","no","9","10","6","10","10","10","10","10","11","10","10","10","10","9","9","9","10","10","10","3","7","1"
"a_844427402076519","married","male","high_school","no","1","10","6","10","10","10","10","10","10","11","10","10","10","1","1","1","10","10","10","4","9","4"
"a_844427404276519","married","male","master","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","5","7","1"
"a_844427405095225","married","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","5","10","1"
"a_844427406970059","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","11","2","2","2","10","10","10","4","2","4"
"a_844427407744172","single","male","master","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","6","2","4"
"a_844427408696695","married","male","master","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","8","4","1"
"a_844427409045820","single","male","master","no","6","10","6","10","10","10","10","10","10","11","10","10","10","6","6","6","10","10","10","1","2","1"
"a_844427410548208","married","male","master","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","3","8","1"
"a_844427411904203","married","male","high_school","no","10","10","6","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","6","4"
"a_844427411904942","single","female","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","2","4","1"
"a_844427412011181","married","male","master","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","9","1"
"a_844427412818845","married","male","master","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","5","7","4"
"a_844427413256611","married","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","1","2","1"
"a_844427413543331","married","male","undergraduate","no","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","3","10","4"
"a_844427414017589","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","11","10","10","6","6","6","10","10","10","7","1","1"
"a_844427414150123","married","male","master","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","4","1"
"a_844427414198724","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","7","6","1"
"a_844427414278084","married","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","5","8","4"
"a_844427414279539","married","male","master","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","8","1"
"a_844427415150796","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","9","1"
"a_844427415299307","married","male","master","no","9","10","6","10","10","10","10","10","10","10","11","10","10","9","9","9","10","10","10","5","10","1"
"a_844427416283795","married","male","high_school","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","7","7","1"
"a_844427416883546","married","male","polytechnics","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","6","7","4"
"a_844427417308028","single","male","master","no","2","10","6","10","10","11","10","10","10","10","10","10","10","2","2","2","10","10","10","10","4","1"
"a_844427418590471","married","female","undergraduate","no","3","10","6","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","10","7","4"
"a_844427419849248","married","female","master","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","9","4","4"
"a_844427423268162","married","female","master","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","9","1"
"a_844427423502853","single","male","polytechnics","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","2","1"
"a_844427424138320","married","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","5","6","1"
"a_844427425944299","married","male","master","no","10","10","6","10","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","7","1"
"a_844427426256213","single","male","polytechnics","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","10","4","1"
"a_844427426925783","married","male","master","no","9","10","6","10","10","10","10","11","10","10","10","10","10","9","9","9","10","10","10","2","7","1"
"a_844427429032724","married","female","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","3","10","4"
"a_844427429194236","single","male","master","no","7","10","6","10","10","10","10","10","10","11","10","10","10","7","7","7","10","10","10","9","6","1"
"a_844427429282802","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","5","7","1"
"a_844427429289629","married","female","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","7","4"
"a_844427429835034","single","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","7","5","1"
"a_844427429857720","married","female","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","2","2","1"
"a_844427430433549","married","female","undergraduate","no","9","10","6","10","10","10","10","10","10","11","10","10","10","9","9","9","10","10","10","5","10","4"
"a_844427431072146","married","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","11","10","10","9","9","9","10","10","10","4","9","4"
"a_844427434002007","married","male","middle_school","yes","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","1","9","4"
"a_844427434151533","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","10","5","4"
"a_844427434589230","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","2","1"
"a_844427434884305","single","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","4","1"
"a_844427435936906","single","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","10","6","1"
"a_844427437060060","single","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","2","4"
"a_844427437775631","single","male","master","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","6","4"
"a_844427438518682","married","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","4","4"
"a_844427438525165","married","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","7","4"
"a_844427439195237","married","male","high_school","no","1","10","6","10","10","10","11","10","10","10","10","10","10","1","1","1","10","10","10","3","7","4"
"a_844427439263347","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","2","4"
"a_844427440984769","married","male","high_school","yes","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","7","6","4"
"a_844427442537957","married","male","master","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","8","4"
"a_844427443055878","single","female","polytechnics","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","6","1","4"
"a_844427444436980","married","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","3","6","4"
"a_844427445369110","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","4","1"
"a_844427446075135","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","9","9","8","10","10","10","8","6","4"
"a_844427446788710","single","female","master","yes","1","10","6","10","10","10","10","10","11","10","10","10","10","1","1","1","10","10","10","7","4","4"
"a_844427447125423","single","male","master","no","6","10","6","10","10","10","10","11","10","10","10","10","10","6","6","6","10","10","10","4","3","4"
"a_844427448084069","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","6","7","4"
"a_844427448318038","single","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","1","1"
"a_844427450562422","single","male","master","no","2","10","6","10","10","11","10","10","10","10","10","10","10","2","2","2","10","10","10","9","5","1"
"a_844427450869678","single","male","undergraduate","no","5","10","6","10","10","10","10","10","11","10","10","10","10","5","5","5","10","10","10","2","6","1"
"a_844427453019471","married","male","polytechnics","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","7","8","1"
"a_844427456442613","married","male","undergraduate","no","4","10","6","10","10","11","10","10","10","10","10","10","10","4","4","4","10","10","10","3","4","1"
"a_844427457603774","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","7","3","4"
"a_844427457742430","single","male","polytechnics","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","8","2","1"
"a_844427459153763","single","male","undergraduate","no","3","10","6","10","10","11","10","10","10","10","10","10","10","3","3","3","10","10","10","3","6","4"
"a_844427459574355","married","male","undergraduate","no","9","10","6","10","10","11","10","10","10","10","10","10","10","9","9","9","10","10","10","10","8","1"
"a_844427460148972","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","9","4"
"a_844427460200326","married","male","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","9","8","1"
"a_844427460327358","single","male","polytechnics","no","3","10","6","10","10","10","10","11","10","10","10","10","10","3","3","3","10","10","10","6","2","1"
"a_844427460489407","single","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","4","1","4"
"a_844427461027063","married","male","undergraduate","no","8","10","6","10","10","10","10","10","10","11","10","10","10","8","8","8","10","10","10","10","10","4"
"a_844427461149637","single","male","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","9","2","4"
"a_844427461519642","married","male","undergraduate","no","8","10","11","10","10","10","10","10","10","10","10","10","10","8","8","8","10","10","10","5","6","4"
"a_844427461928946","single","male","master","no","1","10","6","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","6","2","4"
"a_844427461963911","married","female","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","4","1"
"a_844427463161679","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","4","1"
"a_844427463444839","single","female","undergraduate","no","7","10","11","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","8","4","1"
"a_844427463565163","single","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","9","2","4"
"a_844427464275782","married","male","master","no","9","10","11","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","8","7","4"
"a_844427464376099","single","male","undergraduate","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","4","1","1"
"a_844427465175343","single","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","9","3","4"
"a_844427465361363","single","male","undergraduate","no","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","4","4"
"a_844427466045945","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","4","4","4"
"a_844427466532136","single","male","master","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","9","5","1"
"a_844427468342782","single","male","undergraduate","no","4","10","6","10","10","10","10","10","10","11","10","10","10","4","4","4","10","10","10","10","6","4"
"a_844427470173014","single","male","undergraduate","no","1","10","6","10","10","10","10","10","10","10","11","10","10","1","1","1","10","10","10","10","1","4"
"a_844427470308055","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","2","8","1"
"a_844427470356125","married","male","high_school","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","2","10","4"
"a_844427470392181","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","11","10","10","10","10","10","10","1","5","1"
"a_844427470406791","married","male","undergraduate","no","8","10","6","10","10","10","10","10","10","11","10","10","10","8","8","8","10","10","10","1","2","4"
"a_844427472234748","single","male","undergraduate","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","1","6","4"
"a_844427472937441","married","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","3","7","4"
"a_844427472972261","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","2","10","1"
"a_844427475664404","single","male","undergraduate","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","3","4","1"
"a_844427476144971","married","female","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","4","4","1"
"a_844427476247409","married","male","master","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","6","1"
"a_844427477118211","married","female","master","no","6","10","6","10","10","10","10","10","10","11","10","10","10","6","6","6","10","10","10","1","7","4"
"a_844427478252133","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","9","6","1"
"a_844427478494986","married","male","undergraduate","no","8","10","6","10","10","10","10","11","10","10","10","10","10","8","8","8","10","10","10","8","7","1"
"a_844427478536926","married","male","undergraduate","no","9","10","6","10","10","10","10","10","10","11","10","10","10","9","9","9","10","10","10","6","6","4"
"a_844427479753660","single","female","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","4","2","1"
"a_844427480037976","single","male","undergraduate","no","10","10","6","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","4","1"
"a_844427480596472","single","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","3","3","4"
"a_844427481153262","married","male","undergraduate","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","9","1"
"a_844427481214494","single","male","undergraduate","no","9","10","6","10","10","11","10","10","10","10","10","10","10","9","9","9","10","10","10","2","5","4"
"a_844427481730699","single","male","master","no","3","10","6","10","10","10","10","10","11","10","10","10","10","3","3","3","10","10","10","8","4","4"
"a_844427483898560","single","male","undergraduate","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","4","1"
"a_844427483956320","married","male","undergraduate","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","3","8","4"
"a_844427484250431","single","female","undergraduate","no","4","10","6","10","10","10","10","11","10","10","10","10","10","4","4","4","10","10","10","4","6","4"
"a_844427487201796","married","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","11","2","2","2","10","10","10","10","6","1"
"a_844427487698787","single","male","undergraduate","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","9","7","1"
"a_844427488735367","married","male","master","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","4","8","4"
"a_844427488986931","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","9","7","4"
"a_844427489795905","single","male","high_school","no","4","10","6","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","8","6","4"
"a_844427491372312","married","male","middle_school","no","4","10","6","10","10","10","10","10","10","10","11","10","10","4","4","4","10","10","10","3","7","1"
"a_844427491890116","single","male","undergraduate","no","5","10","6","11","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","9","2","4"
"a_844427493104934","married","male","master","no","7","10","6","10","10","10","10","10","10","10","10","10","11","7","7","7","10","10","10","1","9","4"
"a_844427493560912","married","female","master","no","10","10","6","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","10","7","7","1"
"a_844427493832578","married","male","undergraduate","no","5","10","11","10","10","10","10","10","10","10","10","10","10","5","5","5","10","10","10","6","10","1"
"a_844427493851170","married","male","high_school","no","8","10","6","10","10","10","10","11","10","10","10","10","10","8","8","8","10","10","10","1","6","1"
"a_844427495193020","married","male","undergraduate","no","3","10","6","10","11","10","10","10","10","10","10","10","10","3","3","3","10","10","10","4","8","1"
"a_844427495809503","single","male","polytechnics","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","3","4","1"
"a_844427497284139","single","female","undergraduate","no","9","10","6","10","11","10","10","10","10","10","10","10","10","9","9","9","10","10","10","4","6","1"
"a_844427497494066","single","female","master","no","1","10","6","10","10","10","10","11","10","10","10","10","10","1","1","1","10","10","10","1","5","4"
"a_844427500556426","single","male","undergraduate","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","3","4","4"
"a_844427502370514","married","male","polytechnics","no","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","1","9","4"
"a_844427506896129","married","male","master","no","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","3","8","4"
"a_844427507057183","married","male","undergraduate","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","9","1","1"
"a_844427509249438","married","male","undergraduate","no","8","10","6","10","10","10","10","10","10","10","10","10","11","8","8","8","10","10","10","9","9","1"
"a_844427509640851","single","male","polytechnics","no","10","10","6","10","10","10","10","10","10","10","10","11","10","10","10","10","10","10","10","9","4","1"
"a_844427510757996","married","male","polytechnics","no","6","10","11","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","6","10","1"
"a_844427511533793","married","male","polytechnics","no","4","10","11","10","10","10","10","10","10","10","10","10","10","4","4","4","10","10","10","7","6","4"
"a_844427512746975","single","male","undergraduate","yes","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","1","6","1"
"a_844427513825578","married","male","master","no","7","10","6","10","10","10","10","10","10","10","10","10","10","7","7","7","10","10","10","10","7","1"
"a_844427514308092","married","male","high_school","yes","2","10","6","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","6","9","4"
"a_844427514403364","married","male","undergraduate","no","2","10","6","10","10","10","10","11","10","10","10","10","10","2","2","2","10","10","10","4","10","1"
"a_844427514725861","married","male","high_school","no","10","10","6","10","10","10","10","10","10","10","11","10","10","10","10","10","10","10","10","5","4","4"
"a_844427517179677","single","female","undergraduate","yes","6","10","6","10","10","10","10","10","10","10","10","10","10","6","6","6","10","10","10","10","3","1"
"a_844427517640700","married","male","master","yes","10","10","11","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","3","9","1"
"a_844427517778776","married","female","undergraduate","no","3","10","6","10","10","10","10","10","11","10","10","10","10","3","3","3","10","10","10","5","10","1"
"a_844427522562561","single","male","master","no","2","10","11","10","10","10","10","10","10","10","10","10","10","2","2","2","10","10","10","7","4","4"
"a_844427523284712","married","male","undergraduate","no","4","10","6","10","10","10","10","10","10","10","10","10","11","4","4","4","10","10","10","7","10","4"
"a_844427523763346","single","male","undergraduate","no","3","10","11","10","10","10","10","10","10","10","10","10","10","3","3","3","10","10","10","3","5","4"
"a_844427523887048","single","female","undergraduate","no","8","10","6","10","10","10","10","10","10","11","10","10","10","8","8","8","10","10","10","1","4","4"
"a_844427524389525","single","male","master","yes","9","10","6","10","10","10","10","10","10","10","10","10","10","9","9","9","10","10","10","2","5","4"
"a_844427525573388","married","male","polytechnics","no","1","10","11","10","10","10","10","10","10","10","10","10","10","1","1","1","10","10","10","7","6","4"
