"accountID","creditLimit","maritalStatus","sex","education","income","accountSetupStatus","badFlag","age"
"A985156898887972",2.55990575561486,"Single","Male","Undergraduate",9.58770633675158,"A","NO",37
"A318202520522050",4.19154171115067,"Single","Female","Undergraduate",18.85543609038,"A","NO",35
"A914800657490159",8.14067334262189,"Married","Male","Undergraduate",2.4816757440567,"A","NO",44
"A985157081707117",2.6095391840823,"Married","Male"," ",-18.4982711821795,"A","NO",39
"A914800673962913",5.99942428665143,"Married","Male","High School",5.21649777889252,"A","NO",37
"A914800630791322",3.95146447769646,"Single","Male","Undergraduate",-2.26637243293226,"A","NO",34
"A985157009347603",-1.56104679344874,"Married","Male","Undergraduate",23142.4242439587,"A","NO",34
"A844427893703821",-2.05871236522123,"Single","Male","Polytechnics",9.58077032119036,"A","NO",29
"A914800385670318",-4.55087368190382,"Single","Female","Master",-11.1526004970074,"A","NO",29
"A1759221693661890",-5.66914581393357,"Single","Male","Undergraduate",4.88919585943222,"A","NO",30
"A1055520544539930",-7.20850271095056,"Single","Female","Polytechnics",17768.001383448,"A","NO",27
"A1055520906965930",-4.88095483335573,"Married","Female","Polytechnics",3.07292936369777,"A","NO",42
"A1055521475362010",1.94842013007309,"Married","Female","Undergraduate",-11.4117736555636,"A","NO",52
"A914800153468454",5.82156705161277,"Single","Female","Undergraduate",17.834013979882,"A","NO",29
"A914801050066387",8.41896178651974,"Married","Male","Master",-8.69303842075169,"A","NO",36
"A985156450865153",-3.61879588516243,"Married","Male","Undergraduate",-17.2845376934856,"A","NO",38
"A1829581905227210",3.08972106457967,"Married","Male","Middle School",-5.01753631047904,"A","NO",47
"A985157093381566",2.74848595866934,"Married","Female","Undergraduate",13.2285779248923,"A","NO",42
"A844427220584080",9.44144420473464,"Single","Female","Undergraduate",-18.1428315863013,"A","NO",29
"A1688852448255930",0.270323927205056,"Single","Male","Undergraduate",18.5153145622462,"A","NO",32
"A1829580920058950",-5.26059090728313,"Single","Male","Undergraduate",9.57814650610089,"A","NO",31
"A844427208839628",5.78863174545206,"Single","Male","Undergraduate",-6.1862116958946,"A","NO",30
"A914801145591825",10.7299489791291,"Single","Male","Undergraduate",6.51849453337491,"A","NO",29
"A914800732727153",9.24058518756647,"Single","Male","Undergraduate",-7.36635100096464,"A","Yes",34
"A1055521404917510",0.450907718814909,"Married","Male","Undergraduate",-5.86654861457646,"A","Yes",41
"A1688853624907010",5.70960153213888,"Married","Female","Master",-6.8837240152061,"A","NO",48
"A362978174420731",4.8405289180316,"Married","Male","Master",4.2180148139596,"A","NO",39
"A844428141613960",-5.37016438349802,"Married","Male","Undergraduate",-13.2140654232353,"A","NO",36
"A985156028444154",11.5207428847561,"Single","Male","High School",-12.183439321816,"A","NO",31
"A844428137410896",4.84913465120364,"Single","Male","Undergraduate",2.64927201904356,"A","NO",29
"A1688853516422860",-0.190203692547977,"Married","Female","Undergraduate",3.97455984726548,"A","NO",41
"A914800871332941",-1.37903976274189,"Single","Male","Undergraduate",-5.45450726523995,"A","NO",30
"A1899945434524220",-1.31928207591735,"Single","Male","Polytechnics",13.9279696810991,"A","NO",30
"A985156100473081",-3.6187400240954,"Married","Female","Undergraduate",6.38479927554727,"A","NO",37
"A985156865623496",9.25116172189917,"Married","Male","Undergraduate",18.4568032808602,"A","NO",27
"A1055521371027850",3.41955078379251,"Married","Male","Undergraduate",-11.5516769140959,"A","NO",37
"A985156084403333",10.0683857440026,"Single","Male","Undergraduate",1.61477782763541,"A","NO",33
"A1055520698593330",2.3700350452885,"Single","Male","Undergraduate",7.04376058652997,"A","NO",32
"A1055521488582070",-0.551971915035508,"Single","Male","Undergraduate",8.52593409828842,"A","NO",34
"A914800855218304",-6.26008866352867,"Single","Male","Undergraduate",14.3969198595732,"A","NO",33
"A985156546249170",3.15956268627942,"Married","Male","Undergraduate",15.4457095637918,"A","NO",36
"A985157073713805",-0.481121285936795,"Married","Male","Polytechnics",1.53242448344827,"A","NO",45
"A914800424203252",-1.18988698559254,"Married","Male","Undergraduate",-17.1408847160637,"A","NO",45
"A1055521033787410",1.35894524771906,"Married","Male","Undergraduate",-5.4710110463202,"A","NO",39
"A985156990287612",5.24848778809607,"Married","Male","Master",13.6915806494653,"A","NO",41
"A914800139387078",4.80971602910757,"Single","Male","Undergraduate",16.8641650117934,"A","NO",29
"A985157021289557",5.6218392883949,"Married","Male","Polytechnics",39391.4155387599,"A","NO",40
"A1055520605789510",-6.54824576146714,"Married","Male","High School",-1.99554560706019,"A","NO",67
"A844427797668266",5.7899747150233,"Single","Male","Undergraduate",-6.33575556799769,"A","NO",39
"A1829581535838190",9.52972058797721,"Single","Male","Undergraduate",-5.81874252296984,"A","NO",28
"A844427605518532",0.699453399231658,"Married","Male","Undergraduate",-7.13909048587084,"A","NO",56
"A985157070756279",7.50918633470777,"Married","Male","Polytechnics",4.65687737800181,"A","NO",59
"A1055520884671590",5.44905166091863,"Married","Male","High School",7.41185744293034,"A","NO",36
"A1829581284815570",2.00065901952144,"Single","Female","Master",-19.1094760596752,"A","NO",32
"A1829581424915130",13.4319560036985,"Single","Female","Polytechnics",-5.38002238608897,"A","NO",29
"A914801119097775",1.6992472655829,"Single","Male","Middle School",-16.5397284552455,"A","NO",30
"A1899946870159580",6.47902243655082,"Married","Male","Polytechnics",-1.48509550839663,"A","NO",46
"A1829581360689040",10.9211175871473,"Single","Male","Undergraduate",19.3320773169398,"A","NO",34
"A1055520685576270",-3.60889377452247,"Single","Male","Master",18.1347706262022,"A","NO",32
"A1055521504300580",8.50199974043108,"Married","Male","Master",-16.0390761308372,"A","NO",39
"A985157033394029",16.1501538379267,"Married","Female","Undergraduate",18.465603645891,"A","NO",53
"A985156510767775",2.07961302408855,"Single","Male","Undergraduate",-12.0255825296044,"A","NO",29
"A844428060153047",6.76924731290061,"Single","Male","Undergraduate",6.38900701887906,"A","NO",33
"A1829581343871200",-0.50014015976619,"Married","Male","Master",2.79724352993071,"A","NO",40
"A312500692544543",-2.49974923821632,"Single","Male","Undergraduate",24230.6393047571,"A","NO",34
"A844428099978366",12.4898615409192,"Married","Male","Undergraduate",13.5437767300755,"A","NO",34
"A1829581011396610",0.910453575287945,"Married","Female","Undergraduate",-10.1089257840067,"A","NO",36
"A1055520997008590",7.55826895930618,"Married","Male","Undergraduate",-10.111644435674,"A","NO",42
"A914801015540374",-4.62833204689343,"Married","Male","Master",0.484278984367847,"A","NO",39
"A985157121410973",13.9813509849999,"Married","Female","Undergraduate",13.0264270305634,"A","NO",59
"A1829581402775980",9.90141404620651,"Married","Male","Undergraduate",-5.02125384286046,"A","NO",42
"A985156450785437",1.56914781695046,"Single","Male","Undergraduate",-10.599013864994,"A","NO",27
"A1688852457550590",5.32864596553147,"Married","Male","Undergraduate",1.59346383996308,"A","NO",41
"A1829581500683070",6.04182052361872,"Single","Female","Master",-6.7214026208967,"A","NO",30
"A985156990201951",8.00944238260482,"Married","Male","Undergraduate",-13.7325633037835,"A","NO",50
"A1688852168507230",7.7987266300004,"Single","Male","Undergraduate",-19.1364634595811,"A","NO",28
"A844427408696695",6.24170301086456,"Married","Male","Master",3.94725445657969,"A","NO",33
"A914801011193835",3.67049929620046,"Married","Male","Undergraduate",-9.91575265303254,"A","NO",43
"A1899945704129470",5.6487309823297,"Single","Male","Polytechnics",18.7551896739751,"A","NO",27
"A985156990088211",4.65928193918616,"Married","Female","High School",-15.6936952564865,"A","NO",39
"A844427532559031",6.84144126929156,"Married","Male","Polytechnics",-10.0410422682762,"A","NO",43
"A1055520964900410",0.681394577902741,"Married","Female","Undergraduate",-15.7837602775544,"A","NO",37
"A2040691459936260",0.909836980303749,"Single","Male","Undergraduate",-17.4700965359807,"A","NO",49
"A914801038788850",8.87075325055141,"Married","Male","Undergraduate",-16.1959433555603,"A","NO",36
"A844428072808889",7.73078628803324,"Single","Male","Master",8.00526372157037,"A","NO",31
"A1829582583460140",3.00033313771989,"Single","Male","Master",-11.6649363934994,"A","NO",30
"A1899945383714340",-2.7698425651798,"Married","Male","Undergraduate",2.27429570630193,"A","NO",56
"A1055521412989760",2.50939331693668,"Married","Male","Polytechnics",0.140140792354941,"A","NO",59
"A914800712841691",3.31107949555479,"Married","Male","Master",72879.1338389367,"A","NO",55
"A985156673389575",4.71165004185028,"Single","Male","Undergraduate",-6.27689698711038,"A","NO",31
"A914801028588935",-2.29806968410406,"Married","Female","Undergraduate",4.32860522530973,"A","NO",48
"A914800667623317",5.41091593299154,"Married","Female","High School",-13.225413588807,"A","NO",39
"A914800463556786",0.801068457090296,"Single","Male","Master",14.8794061969966,"A","NO",33
"A319927190911141",2.22904062636942,"Married","Female","Master",33146.1782582104,"A","NO",45
"A1759221474665570",-5.3209687859416,"Single","Female","Undergraduate",5.83405083045363,"A","NO",48
"A844427684359296",-0.769384826635942,"Single","Male","Undergraduate",11.872927788645,"A","NO",33
"A844428091232865",1.20889652487543,"Married","Male","Undergraduate",-8.75327745452523,"A","NO",41
"A914800832671326",0.458522421097383,"Married","Male","High School",-19.5889714639634,"A","NO",40
"A914801112491567",-0.598113480779343,"Single","Male","Undergraduate",-14.8345799744129,"A","NO",33
"A564049515631774",1.45197600967623,"Married","Male","Master",12.6574721280485,"A","NO",49
"A985157015145166",8.95921471212711,"Married","Male","Undergraduate",17.8733872715384,"A","Yes",41
"A844428038194323",3.06013223948982,"Single","Male","Master",14.967470895499,"A","NO",34
"A1829582414680780",-3.69191993350722,"Single","Male","Undergraduate",-11.0187075659633,"A","NO",30
"A844428091670174",2.31084027668647,"Married","Male","Undergraduate",2.12884061038494,"A","NO",55
"A914800199185288",1.4199994183816,"Married","Male","Master",-9.71432714723051,"A","NO",37
"A564049488194271",-0.420261114701629,"Married","Female","Undergraduate",4.22399439848959,"A","NO",56
"A844428146340867",-0.569809902698733,"Married","Male","Undergraduate",13.1928441952914,"A","NO",49
"A1055521302578330",8.92800514169596,"Single","Male","Undergraduate",9.1759071778506,"A","NO",31
"A985156638465870",7.59859235525317,"Single","Male","Master",12.6984839979559,"A","NO",29
"A310505940547265",-2.56923762221448,"Married","Male","Middle School",-18.6900705192238,"A","NO",48
"A1759221150010950",3.66848435991537,"Single","Female","Master",-12.9538530670106,"A","Yes",36
"A985156182288145",-0.561290657889098,"Married","Male","Master",-13.0660246126354,"A","NO",42
"A985156952409743",-2.73141901283525,"Single","Male","Undergraduate",3706.80449325219,"A","NO",30
"A844428081081009",7.18870845950395,"Married","Male","Master",9.94850520044565,"A","NO",35
"A985156365531262",2.16857929436956,"Married","Male","Undergraduate",16.3464393373579,"A","NO",36
"A1055521409554290",7.71124887456372,"Single","Male","Undergraduate",15.1636432856321,"A","NO",30
"A1055521484617280",2.54057793186605,"Single","Male","Undergraduate",-19.1362822800875,"A","NO",31
"A1055520851958590",3.02823184569553,"Married","Female","Undergraduate",-16.3760183285922,"A","NO",35
"A914800968492457",7.58910824231245,"Married","Male","Undergraduate",19.2159950267524,"A","NO",40
"A844427085638031",4.42143582898378,"Married","Male","Master",-2.70880253985524,"A","NO",43
"A1759220860330260",-4.10866528653074,"Single","Male","Undergraduate",-17.4238936323673,"A","NO",33
"A985157113752423",6.43065520225,"Married","Female","Undergraduate",-16.8749401718378,"A","NO",29
"A914800135660673",8.29889758470934,"Married","Male","Undergraduate",0.262452531605959,"A","NO",33
"A914801021979861",-2.24945964896027,"Married","Male","Polytechnics",-13.0014992877841,"A","NO",47
"A985155979497946",-2.9909191332832,"Married","Male","Undergraduate",16.9568448886275,"A","NO",35
"A914800125650388",-4.85184475580882,"Single","Male","Undergraduate",10.535853933543,"A","NO",27
"A1899946113053050",5.80996762991231,"Single","Male","Undergraduate",-8.77488750033081,"A","NO",30
"A1055521349243150",2.40828164603375,"Married","Male","Polytechnics",-3.88455418869853,"A","NO",46
"A1829581261018790",7.13940270099882,"Single","Male","Undergraduate",-14.9185731634498,"A","NO",30
"A985156623379277",3.00093690091185,"Single","Male","Undergraduate",-15.5100907571614,"A","NO",34
"A914801133206529",1.85066485165991,"Single","Male","Undergraduate",4.69540412537754,"A","NO",30
"A303496553870268",1.7019094751263,"Married","Male","Polytechnics",9.62734587490559,"A","NO",40
"A1829582384258690",3.79186611493025,"Married","Male","Undergraduate",7.911784844473,"A","NO",63
"A985156791769137",2.64909487446398,"Single","Female","Undergraduate",10.3859546314925,"A","NO",39
"A1055520914670560",5.49072008997761,"Single","Male","Undergraduate",10.0626666750759,"A","NO",30
"A914801009489474",4.59071315202489,"Married","Male","Polytechnics",39838.7799917404,"A","NO",54
"A844428062835463",6.32170722252503,"Single","Male","Master",-4.28096967749298,"A","NO",34
"A1055521079446160",7.38912732732296,"Single","Male","Undergraduate",-13.3608306851238,"A","NO",31
"A1899945789813800",-2.22043775411602,"Married","Male","Polytechnics",19.3409759365022,"A","NO",44
"A985156165520909",6.53813882888947,"Single","Male","Undergraduate",-8.43397418968379,"A","NO",29
"A1829581698356240",-1.15933651168831,"Married","Male","Master",-15.3741092793643,"A","NO",36
"A1759221252869150",3.55955324408878,"Single","Female","Middle School",6.30883738398552,"A","NO",27
"A423456510449144",-4.51164582095668,"Married","Male","Undergraduate",8.86381792835891,"A","NO",42
"A844428044066469",3.70117685029283,"Married","Male","Master",-4.75478516891599,"A","NO",49
"A914800957134806",4.66825798723754,"Married","Male","Master",-2.56447044201195,"A","NO",43
"A844427464275782",6.50084364510234,"Married","Male","Master",-1.75333986990154,"A","NO",40
"A1055520890416940",1.69026537851151,"Married","Male","Undergraduate",-2.74052569642663,"A","Yes",35
"A1688853091066330",7.40872770305071,"Married","Male","Undergraduate",16.1986534297466,"A","NO",44
"A985156980646039",7.21157382971793,"Married","Male","Master",-18.9012559596449,"A","NO",34
"A364147509732498",-4.70827662552521,"Married","Female","Polytechnics",-1.27631613053381,"A","Yes",28
"A1055521056688490",-3.93010200596973,"Married","Male","Undergraduate",-3.69433166459203,"A","NO",41
"A1759222169680960",6.05879839654826,"Single","Male","Undergraduate",-16.8747806642205,"A","NO",32
"A1829580958232100",-6.33069237786252,"Married","Female","Undergraduate",-8.73459327965975,"A","NO",33
"A914801016585627",5.69025967857707,"Married","Female","Polytechnics",8.68133932352066,"A","NO",41
"A985157011581336",2.16859240020346,"Single","Female","Undergraduate",-14.9810590036213,"A","NO",27
"A985157014079657",4.3196240883898,"Single","Male","Undergraduate",-10.5827441811562,"A","NO",28
"A844427385444689",8.1083562013004,"Married","Male","Master",15.3823739849031,"A","NO",45
"A1899945485428880",9.25185906939022,"Married","Male","Undergraduate",85683.8728015907,"A","NO",52
"A914800958935161",5.1388872009553,"Married","Male","Undergraduate",-19.5733826514333,"A","NO",38
"A1688852066336800",-2.22806202466786,"Married","Male","Undergraduate",6.16355453617871,"A","NO",41
"A914800701971589",4.43087416762579,"Single","Male","Undergraduate",-4.66584919951856,"A","NO",32
"A914801121318551",1.90976036286075,"Married","Male","Undergraduate",5.89347345754504,"A","NO",45
"A1688852233729330",-4.1100211601872,"Single","Male","Undergraduate",10.396045288071,"A","NO",33
"A1759222258722050",13.5105642921934,"Single","Female","Undergraduate",17.202339200303,"A","NO",29
"A914801048026088",3.92964279779606,"Married","Male","Undergraduate",-2.73607598617673,"A","NO",43
"A1829581114616270",2.10836379324459,"Married","Male","Polytechnics",4.48377840220928,"A","NO",35
"A1055521447558800",8.81854651236534,"Married","Male","Master",35062.0716001187,"A","NO",41
"A844427111984858",5.03953172710631,"Single","Male","Undergraduate",9.84608208760619,"A","NO",29
"A914801015043131",2.44038776267413,"Married","Male","Undergraduate",-19.8803104180843,"A","NO",63
"A1829581247270720",6.07900444242824,"Married","Male","Undergraduate",9.3145992141217,"A","NO",41
"A985156012927326",-2.98872285257094,"Married","Male","Undergraduate",0.813975818455219,"A","NO",35
"A914801050315664",-3.20087525945064,"Married","Male","Undergraduate",-9.83203694224358,"A","NO",39
"A985155984376801",3.29913968221191,"Married","Male","Undergraduate",0.409940872341394,"A","NO",34
"A1055520919413850",2.58045113111194,"Single","Female","Undergraduate",-9.5461920183152,"A","NO",29
"A985156775065377",-0.930029735748656,"Married","Male","Undergraduate",9.10902639850974,"A","NO",48
"A1055521507926690",9.41976254436467,"Single","Female","Polytechnics",18.6521094664931,"A","NO",34
"A985156191909816",-3.61885895224661,"Married","Male","Polytechnics",-15.5996700841933,"A","NO",34
"A985157037133732",8.17122702996153,"Single","Male","Master",-19.0306907426566,"A","NO",34
"A985156705405092",3.01167021664604,"Single","Male","Undergraduate",0.0368591863662004,"A","NO",33
"A985156736527137",3.00080354765244,"Single","Female","Undergraduate",16.4615348819643,"A","NO",32
"A1688853250754280",10.7884175804369,"Married","Female","Polytechnics",9.5060387160629,"A","NO",49
"A1688853052720900",0.850034458720125,"Single","Male","Undergraduate",14.1798735130578,"A","NO",33
"A1055521336280610",8.18829857471213,"Married","Female","Undergraduate",-5.49048633314669,"A","NO",34
"A1055521394397090",5.40154664437845,"Married","Male","Undergraduate",11.292239902541,"A","NO",35
"A985157126569141",-7.53959141506907,"Single","Female","Master",-13.6633947119117,"A","NO",40
"A985156962657295",14.9008023727415,"Married","Male","Master",12.1674904506654,"A","NO",40
"A914801005975788",-1.9415708300434,"Married","Male","Undergraduate",3.35234594531357,"A","NO",35
"A1055521403632500",-5.72823425235786,"Single","Male","Undergraduate",-17.8223074879497,"A","NO",32
"A914801138827847",7.4680183995897,"Married","Male","Master",-16.1329062841833,"A","NO",38
"A1055521479287600",4.33009491868224,"Single","Female","Undergraduate",-15.9929802734405,"A","NO",34
"A914801130662210",12.1004385913499,"Married","Male","Undergraduate",10.3508537262678,"A","NO",45
"A985156588186452",-5.73009992842935,"Single","Male","Undergraduate",-10.3378889895976,"A","NO",33
"A914800330383820",16.6300198047822,"Married","Male","Undergraduate",0.18369466997683,"A","NO",42
"A388198544912954",3.41889627952874,"Single","Female","Undergraduate",-10.1298682112247,"A","NO",33
"A1899945821377850",5.54959724125918,"Single","Female","Undergraduate",6.60119313746691,"A","Yes",30
"A362909401871903",-0.718620452255011,"Single","Male","Undergraduate",8.5265882872045,"A","NO",28
"A1055520645685800",8.80887208935898,"Married","Male","Undergraduate",5.92300169169903,"A","NO",38
"A1055521109922070",12.2597157815238,"Single","Male","Undergraduate",5.49631714820862,"A","NO",35
"A914800470271940",1.51126121165697,"Married","Male","Undergraduate",14.8393027018756,"A","NO",45
"A914801040174528",-4.85190266411379,"Married","Male","Undergraduate",4.89600482396781,"A","NO",49
"A1055521431778930",-2.60146778775938,"Married","Female","Undergraduate",-18.8396576698869,"A","NO",38
"A914801086683382",12.2601494316664,"Single","Male","Undergraduate",-12.1595721133053,"A","NO",38
"A985156273325225",-1.39962709287461,"Married","Male","Undergraduate",0.542525723576546,"A","NO",33
"A844428067091342",6.53014523377456,"Single","Male","High School",17.6807137206197,"A","NO",31
"A360297517100802",-0.791068454107269,"Married","Female","Undergraduate",15.2563720475882,"A","NO",40
"A985156412717694",3.43838621560019,"Single","Male","Undergraduate",7.28822791017592,"A","Yes",29
"A844428039985467",-1.58921800435055,"Single","Male","Master",11.996842129156,"A","NO",31
"A844427809543904",-5.64007816046476,"Single","Male","Master",-16.5668739564717,"A","NO",32
"A844428132682047",5.84188558072317,"Married","Male","Polytechnics",2.38139827735722,"A","NO",42
"A1829581229147880",2.90947702551913,"Single","Male","Undergraduate",-1.12610829994082,"A","NO",29
"A1055521126415860",-4.98096027208772,"Married","Male","Undergraduate",2.18628314323723,"A","NO",60
"A1055521376023350",2.39060882421955,"Married","Male","High School",13.3823502343148,"A","NO",34
"A914800729099253",5.08986717138905,"Single","Male","Undergraduate",-18.7632412463427,"A","NO",28
"A1055520958509990",-3.87091885690298,"Married","Female","Master",0.626221410930157,"A","NO",52
"A1055521465337380",0.691549998492933,"Single","Male","Undergraduate",14.552720785141,"A","NO",29
"A363115846627464",-8.28107669347059,"Single","Female","Undergraduate",-1.37580345384777,"A","NO",29
"A844428029805915",0.769362075325102,"Married","Female","Undergraduate",11.3385376986116,"A","NO",37
"A1055521436030670",-3.29870815573446,"Single","Female","Undergraduate",2.6232360675931,"A","NO",28
"A564049526048861",5.97128536356427,"Married","Male","Undergraduate",-1.36885532177985,"A","NO",40
"A914800946549042",5.55009741442651,"Single","Female","Master",3.01447386853397,"A","NO",31
"A1055520848684970",-1.76143357276078,"Single","Female","Undergraduate",14.6762325614691,"A","NO",32
"A844428114510737",-2.63044080138858,"Married","Male","Master",-18.8884668704122,"A","NO",33
"A985157071589695",5.80931630123407,"Single","Male","Master",-19.4611581880599,"A","NO",30
"A985156991383821",0.988218952237629,"Single","Male","Undergraduate",-14.9622038193047,"A","NO",34
"A1688852174862280",-1.41888088660315,"Single","Male","Undergraduate",-11.9064847938716,"A","NO",31
"A1055521401926140",5.20921716759726,"Married","Male","Master",-18.7844602577388,"A","NO",44
"A1688853650528850",-7.37032409278303,"Married","Male","Undergraduate",-7.92396517470479,"A","NO",41
"A844427736982658",-4.54979001223482,"Married","Female","Undergraduate",18.1917341053486,"A","NO",33
"A914800391566446",4.47091863821819,"Single","Male","Undergraduate",-6.42360965721309,"A","NO",31
"A844428157179466",2.65891960067116,"Married","Male","Undergraduate",-14.5297900680453,"A","NO",40
"A1829581266589710",8.75072155760136,"Married","Male","Polytechnics",11.2273394782096,"A","NO",43
"A1055520695518610",1.98932871186174,"Married","Male","Master",6.3437099289149,"A","NO",36
"A1829581217962870",3.95045752795879,"Single","Male","Master",17.9593936633319,"A","NO",32
"A844428135848117",8.62140766571183,"Married","Male","Undergraduate",-13.9855223707855,"A","NO",36
"A985156072392982",2.44856179759838,"Single","Male","Master",-1.96936399675906,"A","NO",34
"A1055521424837010",2.48888443631772,"Married","Male","Undergraduate",-13.9539134316146,"A","NO",58
"A564049511816073",9.64169037102349,"Single","Male","Master",-0.751929152756929,"A","NO",33
"A914800448301264",9.12033852544706,"Married","Male","Undergraduate",-3.84992574341595,"A","NO",38
"A914801135678375",2.46094314465765,"Married","Male","Master",12.6176806353033,"A","NO",62
"A388680065679962",0.199160375421867,"Single","Female","Polytechnics",-3.44952018000185,"A","NO",29
"A914800543616335",1.37012836772483,"Married","Male","Master",-13.4026930481195,"A","NO",39
"A914800446173647",4.38977399074752,"Married","Male","Middle School",-14.0980842988938,"A","NO",60
"A914801110018749",18.4380689821057,"Married","Male","Master",10.4938057996333,"A","NO",49
"A1899946062373580",1.08173356958758,"Married","Male","Undergraduate",11.9160649552941,"A","NO",51
"A914801073566208",3.30167926208675,"Single","Male","Master",-10.5366963986307,"A","NO",30
"A844428085463875",4.32138535856642,"Married","Male","Undergraduate",18.2110048364848,"A","NO",36
"A1759221275437370",3.23860881257895,"Married","Male","Undergraduate",27357.6462950092,"A","NO",43
"A564049481958052",2.14824169427156,"Married","Male","Undergraduate",2.59158219210804,"A","NO",49
"A844427773452938",5.02100939914118,"Married","Male","Master",1.05047888122499,"A","Yes",38
"A309543866400693",1.29923700044211,"Married","Male","Undergraduate",4.10980619490147,"A","NO",29
"A985156985810576",10.0189165998753,"Married","Male","Polytechnics",-11.6854167636484,"A","NO",43
"A1899945413569700",-2.41069300253876,"Single","Male","Master",17.0100928004831,"A","NO",35
"A985155989918355",-6.8790917741172,"Single","Male","Polytechnics",9.01278491131961,"A","NO",29
"A844428076254195",0.131457988998852,"Single","Female","Undergraduate",6.23821665532887,"A","NO",34
"A985156848343988",-1.59094723980315,"Single","Female","Master",17.5170369446278,"A","NO",34
"A985157071264086",4.53089580089506,"Single","Male","Undergraduate",15.1441867277026,"A","NO",36
"A914800615510358",2.96182964040339,"Single","Male","Polytechnics",-17.4622449185699,"A","NO",29
"A985156687365193",3.53008686665911,"Married","Male","Undergraduate",19.30269761011,"A","NO",63
"A985156367810098",8.5797065868862,"Married","Male","Undergraduate",-18.0566975288093,"A","NO",71
"A1055520949205090",7.75091794495564,"Married","Male","Undergraduate",7.40748651325703,"A","NO",48
"A1055520477525490",4.40874896441028,"Married","Male","Undergraduate",-16.2012800108641,"A","NO",37
"A1829581235505100",1.31975206264388,"Single","Male","Undergraduate",-2.70234896801412,"A","NO",29
"A1688853259228950",5.12866478980985,"Single","Male","Master",6.21471839025617,"A","NO",37
"A914800314958237",13.3693197689038,"Single","Male","Undergraduate",11.8380274344236,"A","NO",35
"A985157121236677",3.40839475322049,"Married","Male","High School",2.1955637075007,"A","NO",61
"A844427979934168",10.9183288896242,"Married","Male","Master",13.0473184399307,"A","NO",47
"A985157067255328",2.38886309678387,"Married","Male","Undergraduate",-4.62310389615595,"A","NO",38
"A1688852695575220",2.38069297857396,"Married","Male","Polytechnics",-19.7124072071165,"A","NO",27
"A985157039863319",3.88958399963845,"Married","Male","Undergraduate",12.9913481511176,"A","NO",33
"A1829581934194090",-4.48977914904617,"Married","Male","Master",4.43334215320647,"A","NO",44
"A1055521418949190",0.508563336702064,"Single","Male","Undergraduate",-2.50096382573247,"A","NO",32
"A914801028983671",3.08117059609946,"Married","Male","Master",-4.44055194035172,"A","NO",34
"A914800451547572",-0.970460166369565,"Single","Male","Undergraduate",-19.2829047329724,"A","NO",27
"A1055521268765380",8.77104479401093,"Single","Male","Undergraduate",2.06790094263852,"A","NO",28
"A985156673009925",7.41996882637963,"Single","Male","Master",5.92066659592092,"A","NO",30
"A1055521125752610",3.36148828738276,"Married","Male","Undergraduate",11.4336723927408,"A","NO",70
"A985156879019226",6.60053202751093,"Single","Male","Master",0.959056336432695,"A","NO",37
"A1688852493944590",4.66115545219555,"Married","Male","High School",7.87976605817676,"A","NO",41
"A985157012397861",1.84989412025362,"Married","Male","Undergraduate",-13.1640657410026,"A","NO",34
"A844428067998326",-2.24049808259029,"Married","Male","Undergraduate",-0.113952187821269,"A","NO",61
"A1055521427998630",5.39185854381695,"Married","Male","Polytechnics",-19.4799923524261,"A","NO",55
"A1899945397461560",1.3781736135371,"Married","Male","Undergraduate",9.9233737681061,"A","NO",35
"A985156951510039",3.74845463181566,"Married","Male","Undergraduate",14.1853147558868,"A","NO",39
"A1055521369164820",2.49157451597042,"Married","Male","Master",6.37743362225592,"A","NO",32
"A1759221264015860",3.44026455869898,"Single","Female","Undergraduate",16.3846484385431,"A","NO",30
"A1055520492397060",3.46050703295134,"Married","Male","Undergraduate",1.09103540889919,"A","NO",66
"A985156172555459",4.23934314561635,"Married","Male","Master",-16.4113267697394,"A","NO",44
"A1055520523956590",7.5295913167065,"Married","Male","Polytechnics",-19.6587080322206,"A","NO",46
"A1759222225803290",2.3990582035929,"Married","Male","Master",-6.574961906299,"A","NO",42
"A914800155988062",6.9311838153908,"Married","Male","Undergraduate",18.1929728668183,"A","NO",34
"A914800902906802",1.69096031613462,"Married","Male","Undergraduate",-15.4598170239478,"A","Yes",35
"A914800689105194",10.1207409391263,"Married","Male","Master",8.97135278210044,"A","NO",38
"A1688853640529250",4.97002592338622,"Single","Female","Undergraduate",-13.4108775109053,"A","NO",29
"A1759220852294830",3.39183960230555,"Married","Female","Polytechnics",-6.80171128362417,"A","NO",48
"A985156250600397",2.46158776514232,"Married","Male","Undergraduate",-10.4877173528075,"A","NO",39
"A1759220998488280",-1.87908816369623,"Married","Male","High School",3.90507933683693,"A","NO",36
"A1759222281007320",8.15004860671703,"Single","Male","Undergraduate",-0.814397046342492,"A","NO",32
"A844427977214732",1.83842569292709,"Married","Male","Middle School",10.5538452323526,"A","NO",59
"A1055520688185690",3.07836542604491,"Single","Male","Undergraduate",-4.63446856476367,"A","NO",34
"A1055521508025100",-3.24980477483105,"Single","Male","Undergraduate",16.2362639140338,"A","NO",37
"A914800981286094",0.399282529006712,"Married","Female","Polytechnics",-19.8204783815891,"A","Yes",46
"A844427523284712",5.86970505637862,"Married","Male","Undergraduate",-10.0441757775843,"A","NO",69
"A1759220996431600",4.11080446075182,"Single","Male","Master",-10.6310995481908,"A","NO",37
