"account_id","amount_6","pur_6","bank_6","entmnt_6","jewellery_6","medical_6","others_6","petrol_6","restaurant_6","supermarket_6","telecom_6","travel_6","utility_6","avg_pur_amt_6","max_pur_amt_6","min_pur_amt_6","avg_interval_pur_6","max_interval_pur_6","min_interval_pur_6","credit_limit","marital_status","sex","education","income","bad_flag","age"
"a_2040691466605910",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,3.320167035955,"married","male","master",-5.87488938122988,"no",36
"a_2040691467799100",153.36,1,0,0,0,0,0,0,0,0,0,0,0,153.36,153.36,153.36,0,0,0,-4.50074563576747,"married","male","high_school",5.31413480639458,"no",38
"a_2040691468014360",542.49,1,0,0,0,0,0,0,0,0,0,0,0,542.49,542.49,542.49,0,0,0,4.19058452729881,"single","male","polytechnics",3.44140524044633,"no",34
"a_2040691481375710",107.79,1,0,0,0,0,0,0,0,0,0,0,0,107.79,107.79,107.79,0,0,0,-1.77027979389671,"married","male","undergraduate",4.93517921306193,"no",37
"a_2111055891507610",127.05024,1,0,0,0,0,0,0,1,0,0,0,0,127.05024,127.05024,127.05024,0,0,0,8.1687476046076,"single","male","undergraduate",-7.14489607140422,"yes",29
"a_2111055892876320",109.99,1,1,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,4.51843475954048,"single","male","master",40259.6822532117,"no",32
"a_2111055893547520",119.75,1,0,0,0,0,0,0,0,0,0,0,1,119.75,119.75,119.75,0,0,0,3.10120871574339,"married","male","undergraduate",-4.06632388010621,"no",38
"a_2111055895215360",87.59,1,0,0,0,0,0,0,0,1,0,0,0,87.59,87.59,87.59,0,0,0,11.0417634371072,"married","male","polytechnics",15.5396747402847,"no",38
"a_2111055896562750",522.821791,1,0,0,0,0,0,1,0,0,0,0,0,522.821791,522.821791,522.821791,0,0,0,6.06950876272377,"married","female","undergraduate",12.1793268900365,"no",36
"a_2111055896916970",239.51,1,1,0,0,0,0,0,0,0,0,0,0,239.51,239.51,239.51,0,0,0,-2.86142252573837,"married","male","undergraduate",-3.01785983145237,"no",51
"a_2111055897483470",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,7.19897941934969,"married","male","undergraduate",14.044335745275,"no",28
"a_2111055898223430",5.29,1,0,0,0,0,0,1,0,0,0,0,0,5.29,5.29,5.29,0,0,0,0.341550283178687,"single","male","undergraduate",-5.10801294818521,"no",30
"a_2111055899808360",218.394,1,0,0,0,0,0,0,0,1,0,0,0,218.394,218.394,218.394,0,0,0,1.11061773473583,"single","male","polytechnics",-12.4748487398028,"no",37
"a_2111055901054250",63.59,1,0,0,0,1,0,0,0,0,0,0,0,63.59,63.59,63.59,0,0,0,3.90872013539262,"married","female","polytechnics",-19.8580111656338,"no",37
"a_2111055903042650",125.99,1,1,0,0,0,0,0,0,0,0,0,0,125.99,125.99,125.99,0,0,0,4.86149022499379,"married","male","polytechnics",-5.50711391493678,"no",54
"a_2111055904904720",529.99,1,1,0,0,0,0,0,0,0,0,0,0,529.99,529.99,529.99,0,0,0,7.05056214796379,"single","male","master",18.2705879583955,"no",27
"a_2111055906380320",677.33,1,0,0,0,0,0,0,1,0,0,0,0,677.33,677.33,677.33,0,0,0,-2.18087648888957,"single","male","undergraduate",16.6535331681371,"no",32
"a_2111055907493880",139.99,1,0,1,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,3.47950570069347,"single","male","undergraduate",9.72514773719013,"no",29
"a_2111055908627200",74.89,1,0,0,0,0,0,0,0,0,1,0,0,74.89,74.89,74.89,0,0,0,-1.39995328454301,"single","male","undergraduate",15.2672000043094,"no",29
"a_2111055910277370",226.59,1,0,0,0,0,0,0,0,0,0,0,0,226.59,226.59,226.59,0,0,0,8.88838474103902,"married","male","undergraduate",-15.5919841025025,"no",63
"a_2111055912507960",508.99,1,1,0,0,0,0,0,0,0,0,0,0,508.99,508.99,508.99,0,0,0,2.16171330762655,"married","male","polytechnics",5.49693483859301,"no",43
"a_2111055919002170",557.677241,1,0,0,0,0,0,0,0,0,0,0,0,557.677241,557.677241,557.677241,0,0,0,3.97011330803391,"single","male","polytechnics",-0.492399679496884,"no",27
"a_2181420336617150",237.86,1,1,0,0,0,0,0,0,0,0,0,0,237.86,237.86,237.86,0,0,0,0.849625804510899,"married","male","undergraduate",-2.95818731188774,"no",51
"a_2181420337004840",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,-7.82197943396959,"single","male","master",7.20789531245828,"no",31
"a_2181420337481340",79.99,1,0,1,0,0,0,0,0,0,0,0,0,79.99,79.99,79.99,0,0,0,5.88842046255525,"married","male","undergraduate",8.26834273524582,"no",42
"a_2181420338944200",109.99,1,0,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,10.6311935100267,"married","male","master",-12.9190166946501,"no",36
"a_2181420339912090",76.2,1,0,0,0,0,0,1,0,0,0,0,0,76.2,76.2,76.2,0,0,0,-5.05173554632254,"single","male","undergraduate",9.75400957278907,"no",30
"a_2181420340990300",219.99,1,0,0,0,1,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,4.53918377995864,"single","female","polytechnics",-15.8395683672279,"no",27
"a_2181420342090850",4.99,1,0,0,0,0,0,1,0,0,0,0,0,4.99,4.99,4.99,0,0,0,4.85020975403953,"single","male","undergraduate",15.1383890025318,"no",32
"a_2181420342559630",143.49,1,0,0,0,0,0,1,0,0,0,0,0,143.49,143.49,143.49,0,0,0,0.211895617172122,"single","male","undergraduate",-17.4958495702595,"no",30
"a_2181420343012870",81.12083,1,1,0,0,0,0,0,0,0,0,0,0,81.12083,81.12083,81.12083,0,0,0,1.03011073777545,"married","male","master",-3.40901153162122,"no",38
"a_2181420343059230",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,1.68175278068148,"single","male","undergraduate",-8.44532807357609,"no",27
"a_2181420345308830",524.99,1,1,0,0,0,0,0,0,0,0,0,0,524.99,524.99,524.99,0,0,0,-5.66889758246392,"married","male","undergraduate",9.38707589171827,"no",44
"a_2181420345365100",539.74,1,0,0,0,0,0,0,0,0,0,0,1,539.74,539.74,539.74,0,0,0,0.691396102041006,"single","male","undergraduate",18.6142042092979,"no",29
"a_2181420346310920",148.39,1,1,0,0,0,0,0,0,0,0,0,0,148.39,148.39,148.39,0,0,0,1.48892743283883,"single","female","undergraduate",-16.0608885250986,"yes",34
"a_2181420351579350",148.39,1,1,0,0,0,0,0,0,0,0,0,0,148.39,148.39,148.39,0,0,0,2.0380392744923,"married","female","undergraduate",-16.4703969284892,"no",56
"a_2181420351790100",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,6.77829741626978,"single","male","undergraduate",3.56134554371238,"no",31
"a_2181420353299360",160.3882,1,1,0,0,0,0,0,0,0,0,0,0,160.3882,160.3882,160.3882,0,0,0,6.27876860170811,"married","male","undergraduate",-4.56423416733742,"no",34
"a_2181420354033060",532.49,1,0,0,0,0,0,0,0,1,0,0,0,532.49,532.49,532.49,0,0,0,0.620118687607348,"married","male","high_school",16.9563141930848,"no",35
"a_2181420354227500",59.99,1,0,0,0,0,0,0,0,0,0,1,0,59.99,59.99,59.99,0,0,0,6.77929571352713,"single","male","undergraduate",-9.92767964489758,"no",33
"a_2181420356397490",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78056535058189,"single","female","undergraduate",-15.0912487413734,"no",34
"a_2181420356857410",397.19,1,0,0,0,0,0,0,0,0,0,0,0,397.19,397.19,397.19,0,0,0,11.3304656468118,"married","male","undergraduate",10.770430052653,"no",42
"a_2181420356956650",384.13,1,1,0,0,0,0,0,0,0,0,0,0,384.13,384.13,384.13,0,0,0,1.6788420891948,"married","male","undergraduate",17.2459496650845,"no",51
"a_2181420358989920",539.99,1,0,0,0,0,0,0,0,1,0,0,0,539.99,539.99,539.99,0,0,0,1.24085598462261,"single","male","undergraduate",15.8774259593338,"no",30
"a_2181420359656240",139.99,1,0,0,0,0,0,0,1,0,0,0,0,139.99,139.99,139.99,0,0,0,8.77186167394463,"married","male","undergraduate",16.1486869584769,"no",62
"a_2181420360870850",173.223251,1,1,0,0,0,0,0,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,3.4510222965274,"single","male","master",8.86930229142308,"no",30
"a_2181420363114260",135.94,1,1,0,0,0,0,0,0,0,0,0,0,135.94,135.94,135.94,0,0,0,5.82067790426407,"single","male","master",19.6652793418616,"no",36
"a_2181420363966540",75.9,1,1,0,0,0,0,0,0,0,0,0,0,75.9,75.9,75.9,0,0,0,5.89948487638403,"single","female","undergraduate",-15.9115816559643,"no",33
"a_293600947905893",19.95,1,0,0,0,0,0,0,0,0,0,0,0,19.95,19.95,19.95,0,0,0,5.90002122308686,"married","female","undergraduate",6.41349095851183,"no",31
"a_293600947908426",544.36,1,0,0,0,0,0,0,0,1,0,0,0,544.36,544.36,544.36,0,0,0,2.28904156411439,"married","male","master",7.8259040042758,"no",41
"a_293674782261214",545.18,2,0.5,0,0,0,0,0,0,0,0.5,0,0,272.59,539.74,5.44,17,17,17,-1.58912123596855,"single","male","master",16.8431120831519,"no",31
"a_294356861857987",156.421301,1,1,0,0,0,0,0,0,0,0,0,0,156.421301,156.421301,156.421301,0,0,0,0.761351960579864,"single","male","undergraduate",-5.43693905696273,"no",29
"a_294356861941384",149,1,0,0,0,0,0,0,0,0,0,0,0,149,149,149,0,0,0,6.87839633304626,"single","male","undergraduate",-17.5864961650223,"no",36
"a_294356861957462",15.87,3,1,0,0,0,0,0,0,0,0,0,0,5.29,5.29,5.29,1,2,0,-3.47888658117317,"single","male","polytechnics",-18.7288070470095,"no",32
"a_294356861959740",109.99,1,1,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,-0.749159089237452,"married","male","undergraduate",-12.1933821123093,"no",43
"a_294356862080368",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,1.24934260275029,"married","male","master",-4.23803724348545,"no",41
"a_294425786376082",108.24,1,0,0,0,0,0,1,0,0,0,0,0,108.24,108.24,108.24,0,0,0,19.3799350267984,"married","male","undergraduate",-16.8762654624879,"no",39
"a_294425786681929",35.90265,1,0,0,0,0,0,0,0,1,0,0,0,35.90265,35.90265,35.90265,0,0,0,8.49987940365728,"single","male","master",12980.1324531808,"no",33
"a_294425786841144",86.59,1,0,0,0,0,0,0,0,0,0,0,0,86.59,86.59,86.59,0,0,0,6.48831157101784,"single","male","polytechnics",-13.8701719697565,"no",33
"a_294425787025189",543.74,1,0,0,0,0,0,0,0,0,0,0,0,543.74,543.74,543.74,0,0,0,2.15168127586786,"married","male","undergraduate",-0.964451059699059,"no",40
"a_296624605004355",152.1,1,0,0,0,0,0,0,0,0,0,0,0,152.1,152.1,152.1,0,0,0,7.10959247159678,"single","male","polytechnics",-18.3407171070576,"no",29
"a_296624605154848",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,8.37814545419533,"married","female","undergraduate",-12.5395803246647,"no",41
"a_299785700666420",86.63,1,0,0,0,0,0,0,0,0,1,0,0,86.63,86.63,86.63,0,0,0,3.6519375541769,"single","male","undergraduate",-19.773725643754,"no",30
"a_299785700714517",103.48965,1,1,0,0,0,0,0,0,0,0,0,0,103.48965,103.48965,103.48965,0,0,0,2.07936550396401,"single","male","undergraduate",1.97858525440097,"no",28
"a_299785700754471",156.421301,1,0,0,0,0,0,0,0,0,0,0,0,156.421301,156.421301,156.421301,0,0,0,4.63059587056376,"married","male","polytechnics",-12.5710801687092,"no",47
"a_299787587544073",84.79,1,1,0,0,0,0,0,0,0,0,0,0,84.79,84.79,84.79,0,0,0,3.74960363003518,"married","female","high_school",14669.0063507184,"no",62
"a_300472895609244",529.99,1,1,0,0,0,0,0,0,0,0,0,0,529.99,529.99,529.99,0,0,0,3.2187966902284,"single","male","polytechnics",13.5610997676849,"no",38
"a_300472897121526",86.49,1,1,0,0,0,0,0,0,0,0,0,0,86.49,86.49,86.49,0,0,0,7.80179217695724,"single","male","undergraduate",7.32717500068247,"no",36
"a_303496552784653",5.33,1,1,0,0,0,0,0,0,0,0,0,0,5.33,5.33,5.33,0,0,0,5.81053228438087,"single","male","undergraduate",3.62927838228643,"no",29
"a_303496553502681",42.85,1,0,0,0,0,0,1,0,0,0,0,0,42.85,42.85,42.85,0,0,0,6.05875453122705,"married","male","master",11.2540721427649,"no",40
"a_303496553605423",536.36,1,1,0,0,0,0,0,0,0,0,0,0,536.36,536.36,536.36,0,0,0,-1.92014151084237,"single","male","master",5.72815066203475,"no",32
"a_303496553612669",66.664792,1,0,0,0,0,0,0,1,0,0,0,0,66.664792,66.664792,66.664792,0,0,0,0.278960481071845,"single","male","undergraduate",0.660633929073811,"no",33
"a_303496553870268",127.49,1,0,0,0,0,0,0,1,0,0,0,0,127.49,127.49,127.49,0,0,0,1.7019094751263,"married","male","polytechnics",9.62734587490559,"no",40
"a_303496557700928",519.99,1,0,0,1,0,0,0,0,0,0,0,0,519.99,519.99,519.99,0,0,0,1.67815779017191,"married","male","undergraduate",-13.1542161107063,"no",51
"a_303496558217591",105.99,1,0,0,0,0,0,0,0,0,1,0,0,105.99,105.99,105.99,0,0,0,-1.84982457550708,"married","male","undergraduate",-13.4817391820252,"no",36
"a_303776342148442",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,2.4790032441495,"single","female","master",-12.6280197594315,"no",32
"a_303776342321068",149.44,1,1,0,0,0,0,0,0,0,0,0,0,149.44,149.44,149.44,0,0,0,1.96998438421078,"married","male","undergraduate",-0.897301519289613,"no",57
"a_303776342613856",187.3442,1,0,0,0,0,0,0,0,0,1,0,0,187.3442,187.3442,187.3442,0,0,0,0.858894801110961,"married","male","undergraduate",6.93706777878106,"no",40
"a_303776343022491",122.642149,1,0,0,0,0,0,1,0,0,0,0,0,122.642149,122.642149,122.642149,0,0,0,10.0699753464218,"single","male","undergraduate",-15.3129977732897,"no",33
"a_303776343073984",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,4.15993702969141,"single","male","undergraduate",14.8680493421853,"no",28
"a_304183746794977",116.59,1,1,0,0,0,0,0,0,0,0,0,0,116.59,116.59,116.59,0,0,0,-0.988974385757931,"single","male","undergraduate",-12.7371519710869,"no",32
"a_304183746865335",103.48965,1,0,0,0,0,0,0,0,0,0,0,0,103.48965,103.48965,103.48965,0,0,0,1.61939638263918,"married","male","undergraduate",2.75482624769211,"no",32
"a_304183747091209",59.99,1,0,0,0,0,0,0,0,0,0,1,0,59.99,59.99,59.99,0,0,0,13.7217066252865,"married","male","undergraduate",-18.9294738788158,"no",52
"a_304664783712341",133.914639,1,1,0,0,0,0,0,0,0,0,0,0,133.914639,133.914639,133.914639,0,0,0,9.93058905044571,"single","male","undergraduate",-15.2179711125791,"no",41
"a_305077099675610",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,1.54876002095919,"married","male","undergraduate",-15.4013397544622,"no",50
"a_305077099695092",109.99,1,1,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,4.37870620242134,"single","male","undergraduate",1.59065053798258,"no",30
"a_305077099750150",156.421301,1,0,0,0,0,0,0,0,0,0,1,0,156.421301,156.421301,156.421301,0,0,0,2.25016053288057,"married","female","master",-17.1425773575902,"no",35
"a_305077099818204",109.99,1,0,1,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,7.10991818350367,"single","male","polytechnics",-19.2141989432275,"no",29
"a_305077099947542",260.370211,1,0,1,0,0,0,0,0,0,0,0,0,260.370211,260.370211,260.370211,0,0,0,5.03810185785778,"married","male","undergraduate",-4.36462819576263,"no",43
"a_305077100082368",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,8.18097224825434,"married","male","master",8.40634668245912,"no",39
"a_305077100106363",582.681502,1,0,0,0,0,0,0,0,1,0,0,0,582.681502,582.681502,582.681502,0,0,0,-6.16865347123426,"married","female","master",-11.2763482797891,"no",35
"a_305145820067197",5.3,1,0,0,0,0,0,0,0,1,0,0,0,5.3,5.3,5.3,0,0,0,-0.580397292873822,"married","female","undergraduate",-2.06865065731108,"no",32
"a_305145820729774",433.93,1,0,0,0,0,0,0,0,1,0,0,0,433.93,433.93,433.93,0,0,0,6.12993766183127,"married","male","master",4.97523879632354,"no",40
"a_305145821073242",99.99,1,1,0,0,0,0,0,0,0,0,0,0,99.99,99.99,99.99,0,0,0,10.4000306814304,"married","male","undergraduate",-8.18444293923676,"yes",44
"a_305145821097025",541.49,1,1,0,0,0,0,0,0,0,0,0,0,541.49,541.49,541.49,0,0,0,-8.21951056444738,"single","male","master",26710.5564564373,"no",35
"a_305145821181568",149.79,1,0,1,0,0,0,0,0,0,0,0,0,149.79,149.79,149.79,0,0,0,2.15097470642626,"single","male","undergraduate",15539.2399596237,"no",31
"a_305145825039962",95.68,1,0,0,0,0,1,0,0,0,0,0,0,95.68,95.68,95.68,0,0,0,3.49012471480947,"single","male","undergraduate",7.09289265796542,"no",30
"a_305145825666424",149.79,1,1,0,0,0,0,0,0,0,0,0,0,149.79,149.79,149.79,0,0,0,-2.42962955415621,"married","female","polytechnics",7.24012379534543,"no",58
"a_305214539873498",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2802662192611,"married","male","master",-14.4942459650338,"no",43
"a_305214540143792",524.99,1,0,0,0,0,0,0,0,0,1,0,0,524.99,524.99,524.99,0,0,0,0.421724340956658,"married","male","undergraduate",-19.3786990083754,"no",34
"a_305214540504840",141.322893,1,0,0,0,0,0,0,0,0,1,0,0,141.322893,141.322893,141.322893,0,0,0,1.42873810630664,"married","male","undergraduate",-2.4471471272409,"no",50
"a_305214541121798",188.121186,1,0,0,0,0,0,1,0,0,0,0,0,188.121186,188.121186,188.121186,0,0,0,11.0385079321228,"married","male","polytechnics",-13.6625542957336,"no",38
"a_305214544418814",534.99,1,1,0,0,0,0,0,0,0,0,0,0,534.99,534.99,534.99,0,0,0,1.85038425559271,"married","male","undergraduate",8.22380686178803,"no",39
"a_305216426668757",21.87,1,0,0,0,0,0,0,0,0,0,0,0,21.87,21.87,21.87,0,0,0,5.20013118374348,"single","male","undergraduate",1.73438679426908,"no",30
"a_305216426732419",562.656591,1,0,0,0,0,0,1,0,0,0,0,0,562.656591,562.656591,562.656591,0,0,0,1.78111175933294,"married","male","undergraduate",18.8752995617688,"no",63
"a_305283259034319",160.3882,1,1,0,0,0,0,0,0,0,0,0,0,160.3882,160.3882,160.3882,0,0,0,10.9104683304438,"single","male","undergraduate",-15.036062868312,"no",32
"a_305420697998475",151.54,1,1,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,6.81066741058975,"married","male","undergraduate",-8.13556160777807,"no",31
"a_305489417121947",184.317573,1,1,0,0,0,0,0,0,0,0,0,0,184.317573,184.317573,184.317573,0,0,0,-3.25117573187873,"single","male","master",-1.12851458601654,"no",33
"a_305561217675832",1544.36716,1,0,0,0,0,0,0,0,0,0,0,0,1544.36716,1544.36716,1544.36716,0,0,0,6.61956053448562,"single","female","polytechnics",6.40223027206957,"no",32
"a_305561218391515",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-0.950657731407322,"married","female","undergraduate",14.9049441516399,"no",42
"a_305631639440343",536.86,1,1,0,0,0,0,0,0,0,0,0,0,536.86,536.86,536.86,0,0,0,-4.20929319335986,"married","male","undergraduate",16.2290637288243,"no",43
"a_305697747228356",423.99,1,0,1,0,0,0,0,0,0,0,0,0,423.99,423.99,423.99,0,0,0,0.59861384897586,"married","male","undergraduate",-18.4909106791019,"no",44
"a_305697747414355",86.47,1,1,0,0,0,0,0,0,0,0,0,0,86.47,86.47,86.47,0,0,0,-3.07152154317126,"married","male","undergraduate",11.1506638024002,"no",34
"a_305697747572802",5.29,1,1,0,0,0,0,0,0,0,0,0,0,5.29,5.29,5.29,0,0,0,3.16967142433766,"single","male","undergraduate",12.0657818391919,"no",36
"a_305767243454771",148.39,1,1,0,0,0,0,0,0,0,0,0,0,148.39,148.39,148.39,0,0,0,1.24913103994541,"married","male","master",-4.0072694607079,"no",41
"a_305767243559853",148.74,1,0,0,0,0,0,1,0,0,0,0,0,148.74,148.74,148.74,0,0,0,-0.479544890005142,"single","male","undergraduate",15.7209031004459,"no",35
"a_305767243647241",292.26,1,0,0,1,0,0,0,0,0,0,0,0,292.26,292.26,292.26,0,0,0,-2.3987740679197,"married","male","polytechnics",-18.9711494091898,"no",60
"a_305767243680727",155.037042,1,0,0,0,0,0,0,0,0,0,0,0,155.037042,155.037042,155.037042,0,0,0,4.78198978073243,"single","male","undergraduate",-10.2227597404271,"no",29
"a_306039172912663",226.822699,1,0,0,0,0,0,1,0,0,0,0,0,226.822699,226.822699,226.822699,0,0,0,4.09949755476695,"married","male","master",-10.6505040079355,"no",51
"a_306039172963155",159.159943,1,0,0,0,1,0,0,0,0,0,0,0,159.159943,159.159943,159.159943,0,0,0,5.53012763729692,"married","female","master",19954.7867405638,"no",30
"a_306039173273222",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,6.19028574237786,"married","male","undergraduate",-15.553705394268,"no",57
"a_306039173330668",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,4.83106793903746,"single","female","undergraduate",-15.9585375152528,"no",32
"a_306042137863346",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-6.12142087834422,"single","male","undergraduate",18.0153534281999,"no",34
"a_306042137873733",544.99,1,1,0,0,0,0,0,0,0,0,0,0,544.99,544.99,544.99,0,0,0,2.16094870777521,"married","male","undergraduate",1.19158945046365,"no",36
"a_306042137890364",175.200522,1,0,0,0,0,0,1,0,0,0,0,0,175.200522,175.200522,175.200522,0,0,0,-2.83981568579003,"married","male","undergraduate",16.0762426070869,"no",49
"a_306042138813910",118.133094,1,0,0,0,0,0,0,0,0,0,0,0,118.133094,118.133094,118.133094,0,0,0,14.7306022973433,"single","female","undergraduate",-7.76004050858319,"no",38
"a_306042315863695",4.99,1,0,0,0,0,0,0,0,0,0,1,0,4.99,4.99,4.99,0,0,0,10.4616056392863,"married","male","undergraduate",-8.79216686822474,"no",45
"a_306042315995499",118.002779,1,0,0,0,0,0,0,0,0,0,0,0,118.002779,118.002779,118.002779,0,0,0,-0.318795966750011,"single","male","undergraduate",16.9658211991191,"no",29
"a_306107898812585",346.462251,1,0,0,0,0,0,0,1,0,0,0,0,346.462251,346.462251,346.462251,0,0,0,0.880930030999705,"married","male","high_school",10457.1225862429,"no",47
"a_306107899349599",579.527044,1,1,0,0,0,0,0,0,0,0,0,0,579.527044,579.527044,579.527044,0,0,0,-7.22826921402011,"married","male","master",-0.793678341433406,"no",38
"a_306250245745688",110.211502,1,1,0,0,0,0,0,0,0,0,0,0,110.211502,110.211502,110.211502,0,0,0,10.8791991503201,"single","male","undergraduate",-1.73856503330171,"no",32
"a_306314050947263",16.41,1,0,0,0,0,0,0,0,0,0,0,1,16.41,16.41,16.41,0,0,0,10.8201200672388,"married","male","undergraduate",18.4094074741006,"no",61
"a_306314051002786",109.99,1,1,0,0,0,0,0,0,0,0,0,0,109.99,109.99,109.99,0,0,0,7.87186758930795,"married","female","undergraduate",12.0625157281756,"no",42
"a_306314051032297",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,10.7692940309271,"married","male","undergraduate",-19.8692637961358,"no",33
"a_306315937326656",5.4,1,1,0,0,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,-0.568334954637103,"married","male","undergraduate",-12.0400842931122,"no",43
"a_306382770399794",99.99,1,0,0,0,0,0,1,0,0,0,0,0,99.99,99.99,99.99,0,0,0,6.66998290483188,"married","male","undergraduate",6.13817803561687,"no",43
"a_306382770510097",543.74,1,1,0,0,0,0,0,0,0,0,0,0,543.74,543.74,543.74,0,0,0,-2.48935166723933,"married","female","undergraduate",11.2299556843936,"no",43
"a_306520209602469",222.19,1,1,0,0,0,0,0,0,0,0,0,0,222.19,222.19,222.19,0,0,0,2.5608109393511,"single","male","undergraduate",-1.07936347834766,"no",30
"a_306520209854837",4.99,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,-0.279039425919764,"married","male","master",12.2855558153242,"no",43
"a_307280129982150",542.99,1,0,0,0,0,0,0,0,0,0,0,0,542.99,542.99,542.99,0,0,0,0.0801031702244654,"married","female","undergraduate",-6.20824544690549,"no",45
"a_307280130809892",21.6,1,1,0,0,0,0,0,0,0,0,0,0,21.6,21.6,21.6,0,0,0,-0.268486817334779,"married","male","polytechnics",18.4108135849237,"no",51
"a_308032037969115",4.99,1,0,0,0,0,0,0,0,0,1,0,0,4.99,4.99,4.99,0,0,0,4.45942974337563,"married","female","undergraduate",-3.53106048889458,"no",30
"a_308032038569888",349.95,1,1,0,0,0,0,0,0,0,0,0,0,349.95,349.95,349.95,0,0,0,5.89082585661858,"married","male","undergraduate",-18.111519580707,"no",33
"a_308032038695848",156.421301,1,1,0,0,0,0,0,0,0,0,0,0,156.421301,156.421301,156.421301,0,0,0,2.34052250724658,"married","male","undergraduate",-16.261328663677,"no",37
"a_308032038722258",704.42,1,0,0,0,0,0,0,0,0,0,0,1,704.42,704.42,704.42,0,0,0,4.24138138512429,"single","male","undergraduate",2.29040887206793,"no",29
"a_308032043378919",139.99,1,0,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-0.161809065084904,"married","male","undergraduate",6.13758350722492,"no",37
"a_308032043536083",155.75715,1,1,0,0,0,0,0,0,0,0,0,0,155.75715,155.75715,155.75715,0,0,0,5.31170055090822,"single","male","undergraduate",-10.6439858209342,"no",30
"a_308856672603016",499.99,1,1,0,0,0,0,0,0,0,0,0,0,499.99,499.99,499.99,0,0,0,4.81854798781034,"married","male","polytechnics",18.7192361243069,"no",53
"a_308856672807183",1539.84,1,1,0,0,0,0,0,0,0,0,0,0,1539.84,1539.84,1539.84,0,0,0,-1.03917335727811,"married","male","undergraduate",-12.5875703245401,"no",36
"a_308856673120810",82.607416,1,1,0,0,0,0,0,0,0,0,0,0,82.607416,82.607416,82.607416,0,0,0,8.62895252684876,"single","male","master",0.977124767377973,"no",32
"a_308856673121053",5.4,1,1,0,0,0,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,-7.07920211782306,"married","male","undergraduate",3.33190122619271,"no",29
"a_308856673450159",434.39,1,0,0,0,0,0,0,0,0,1,0,0,434.39,434.39,434.39,0,0,0,-1.43034194066562,"married","male","undergraduate",6.28608007915318,"no",32
"a_308856673837524",139.99,1,0,0,0,0,0,0,0,0,0,1,0,139.99,139.99,139.99,0,0,0,-3.35186898239329,"married","male","polytechnics",-8.63059218041599,"no",35
"a_308856674304627",324.74,1,1,0,0,0,0,0,0,0,0,0,0,324.74,324.74,324.74,0,0,0,-8.34948649359029,"married","male","undergraduate",7.25501384586096,"no",40
"a_308860389151106",780.3762,1,1,0,0,0,0,0,0,0,0,0,0,780.3762,780.3762,780.3762,0,0,0,-3.96819118961599,"single","male","master",-11.6979821119457,"no",32
"a_308860389205751",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,11.1092557164347,"single","female","undergraduate",-6.45378101617098,"no",29
